start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.340000,0.490000,AY1,AY1,i,1.0,0,0,0,-1,AY1,0,mfa_textgrid_phone
0.490000,0.620000,K,K,close,1.0,1,0,0,-1,K,0,mfa_textgrid_phone
0.620000,0.680000,L,L,close,1.0,1,0,0,-1,L,1,mfa_textgrid_phone
0.680000,0.870000,OW1,OW1,close,1.0,1,0,0,-1,OW1,2,mfa_textgrid_phone
0.870000,0.970000,Z,Z,close,1.0,1,0,0,-1,Z,3,mfa_textgrid_phone
1.010000,1.230000,ER1,ER1,early,1.0,2,0,0,-1,ER1,0,mfa_textgrid_phone
1.230000,1.310000,L,L,early,1.0,2,0,0,-1,L,1,mfa_textgrid_phone
1.310000,1.510000,IY0,IY0,early,1.0,2,0,0,-1,IY0,2,mfa_textgrid_phone
1.640000,1.760000,R,R,restock,1.0,3,0,0,-1,R,0,mfa_textgrid_phone
1.760000,1.850000,IY0,IY0,restock,1.0,3,0,0,-1,IY0,1,mfa_textgrid_phone
1.850000,1.940000,S,S,restock,1.0,3,0,0,-1,S,2,mfa_textgrid_phone
1.940000,2.000000,T,T,restock,1.0,3,0,0,-1,T,3,mfa_textgrid_phone
2.000000,2.200000,AA1,AA1,restock,1.0,3,0,0,-1,AA1,4,mfa_textgrid_phone
2.200000,2.340000,K,K,restock,1.0,3,0,0,-1,K,5,mfa_textgrid_phone
2.470000,2.520000,AE1,AE1,and,1.0,4,0,0,-1,AE1,0,mfa_textgrid_phone
2.520000,2.570000,N,N,and,1.0,4,0,0,-1,N,1,mfa_textgrid_phone
2.570000,2.620000,D,D,and,1.0,4,0,0,-1,D,2,mfa_textgrid_phone
2.620000,2.700000,P,P,plan,1.0,5,0,0,-1,P,0,mfa_textgrid_phone
2.700000,2.750000,L,L,plan,1.0,5,0,0,-1,L,1,mfa_textgrid_phone
2.750000,2.930000,AE1,AE1,plan,1.0,5,0,0,-1,AE1,2,mfa_textgrid_phone
2.930000,3.050000,N,N,plan,1.0,5,0,0,-1,N,3,mfa_textgrid_phone
3.050000,3.080000,N,N,next,1.0,6,0,0,-1,N,0,mfa_textgrid_phone
3.080000,3.160000,EH1,EH1,next,1.0,6,0,0,-1,EH1,1,mfa_textgrid_phone
3.160000,3.210000,K,K,next,1.0,6,0,0,-1,K,2,mfa_textgrid_phone
3.210000,3.260000,S,S,next,1.0,6,0,0,-1,S,3,mfa_textgrid_phone
3.260000,3.310000,T,T,next,1.0,6,0,0,-1,T,4,mfa_textgrid_phone
3.310000,3.370000,W,W,week's,1.0,7,0,0,-1,W,0,mfa_textgrid_phone
3.370000,3.430000,IY1,IY1,week's,1.0,7,0,0,-1,IY1,1,mfa_textgrid_phone
3.430000,3.480000,K,K,week's,1.0,7,0,0,-1,K,2,mfa_textgrid_phone
3.480000,3.510000,S,S,week's,1.0,7,0,0,-1,S,3,mfa_textgrid_phone
3.510000,3.560000,S,S,specials,1.0,8,0,0,-1,S,0,mfa_textgrid_phone
3.560000,3.620000,P,P,specials,1.0,8,0,0,-1,P,1,mfa_textgrid_phone
3.620000,3.700000,EH1,EH1,specials,1.0,8,0,0,-1,EH1,2,mfa_textgrid_phone
3.700000,3.790000,SH,SH,specials,1.0,8,0,0,-1,SH,3,mfa_textgrid_phone
3.790000,3.840000,AH0,AH0,specials,1.0,8,0,0,-1,AH0,4,mfa_textgrid_phone
3.840000,3.920000,L,L,specials,1.0,8,0,0,-1,L,5,mfa_textgrid_phone
3.920000,4.080000,Z,Z,specials,1.0,8,0,0,-1,Z,6,mfa_textgrid_phone
