word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,why,1,did,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,did,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,pencil,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,pencil,4,go,,,none,0,none,0.080000,0.080000,0.080000,0.080000,0,0
4,go,5,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,to,6,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,the,7,doctor,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,doctor,8,because,?,?,region_break,1,hard_punctuation_with_lull,0.410000,0.410000,0.410000,0.410000,0,1
8,because,9,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,it,10,was,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,was,11,feeling,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,feeling,12,sharp,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
