start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.040000,0.070000,HH,why,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.070000,0.230000,W,why,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.230000,0.400000,AY1,why,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.400000,0.470000,D,did,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.470000,0.520000,IH1,did,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.520000,0.580000,D,did,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.580000,0.610000,DH,the,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.610000,0.660000,AH0,the,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.660000,0.790000,P,pencil,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.790000,0.890000,EH1,pencil,1.0,3,0,1,0,-1,mfa_textgrid_phone
0.890000,0.950000,N,pencil,1.0,3,0,2,0,-1,mfa_textgrid_phone
0.950000,1.050000,S,pencil,1.0,3,0,3,0,-1,mfa_textgrid_phone
1.050000,1.100000,AH0,pencil,1.0,3,0,4,0,-1,mfa_textgrid_phone
1.100000,1.270000,L,pencil,1.0,3,0,5,0,-1,mfa_textgrid_phone
1.350000,1.430000,G,go,1.0,4,0,0,0,-1,mfa_textgrid_phone
1.430000,1.650000,OW1,go,1.0,4,0,1,0,-1,mfa_textgrid_phone
1.650000,1.750000,T,to,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.750000,1.800000,AH0,to,1.0,5,0,1,0,-1,mfa_textgrid_phone
1.800000,1.850000,DH,the,1.0,6,0,0,0,-1,mfa_textgrid_phone
1.850000,1.890000,AH0,the,1.0,6,0,1,0,-1,mfa_textgrid_phone
1.890000,1.980000,D,doctor,1.0,7,0,0,0,-1,mfa_textgrid_phone
1.980000,2.130000,AA1,doctor,1.0,7,0,1,0,-1,mfa_textgrid_phone
2.130000,2.180000,K,doctor,1.0,7,0,2,0,-1,mfa_textgrid_phone
2.180000,2.240000,T,doctor,1.0,7,0,3,0,-1,mfa_textgrid_phone
2.240000,2.420000,ER0,doctor,1.0,7,0,4,0,-1,mfa_textgrid_phone
2.830000,2.870000,B,because,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.870000,2.920000,IH0,because,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.920000,3.010000,K,because,1.0,8,1,2,1,-1,mfa_textgrid_phone
3.010000,3.090000,AH1,because,1.0,8,1,3,1,-1,mfa_textgrid_phone
3.090000,3.160000,Z,because,1.0,8,1,4,1,-1,mfa_textgrid_phone
3.160000,3.200000,IH1,it,1.0,9,1,0,1,-1,mfa_textgrid_phone
3.200000,3.260000,T,it,1.0,9,1,1,1,-1,mfa_textgrid_phone
3.260000,3.320000,W,was,1.0,10,1,0,1,-1,mfa_textgrid_phone
3.320000,3.350000,AH0,was,1.0,10,1,1,1,-1,mfa_textgrid_phone
3.350000,3.430000,Z,was,1.0,10,1,2,1,-1,mfa_textgrid_phone
3.430000,3.530000,F,feeling,1.0,11,1,0,1,-1,mfa_textgrid_phone
3.530000,3.640000,IY1,feeling,1.0,11,1,1,1,-1,mfa_textgrid_phone
3.640000,3.690000,L,feeling,1.0,11,1,2,1,-1,mfa_textgrid_phone
3.690000,3.750000,IH0,feeling,1.0,11,1,3,1,-1,mfa_textgrid_phone
3.750000,3.800000,NG,feeling,1.0,11,1,4,1,-1,mfa_textgrid_phone
3.800000,4.000000,SH,sharp,1.0,12,1,0,1,-1,mfa_textgrid_phone
4.000000,4.100000,AA1,sharp,1.0,12,1,1,1,-1,mfa_textgrid_phone
4.100000,4.210000,R,sharp,1.0,12,1,2,1,-1,mfa_textgrid_phone
4.210000,4.330000,P,sharp,1.0,12,1,3,1,-1,mfa_textgrid_phone
