PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.483334,0,22_MBP,best,0.519792,0.985,1
0.5,0,22_MBP,best,0.519792,1,1
0.516667,0,22_MBP,best,0.519792,1,1
0.533333,0,22_MBP,best,0.519792,1,1
0.55,0,22_MBP,best,0.519792,1,1
0.55,1,06_Eh,best,0.604359,0.0499353,0.74
0.566667,0,22_MBP,best,0.519792,0.922092,1
0.566667,1,06_Eh,best,0.604359,0.489597,0.74
0.583333,0,22_MBP,best,0.519792,0.474306,1
0.583333,1,06_Eh,best,0.604359,0.728857,0.74
0.6,0,22_MBP,best,0.519792,0.0552394,1
0.6,1,06_Eh,best,0.604359,0.74,0.74
0.616667,1,06_Eh,best,0.604359,0.74,0.74
0.633333,1,06_Eh,best,0.604359,0.723312,0.74
0.65,1,06_Eh,best,0.604359,0.620804,0.74
0.65,2,11_Oo,to,0.76025,0.0259484,1
0.666667,1,06_Eh,best,0.604359,0.431139,0.74
0.666667,2,11_Oo,to,0.76025,0.170909,1
0.683333,1,06_Eh,best,0.604359,0.218559,0.74
0.683333,2,11_Oo,to,0.76025,0.43102,1
0.7,1,06_Eh,best,0.604359,0.0617254,0.74
0.7,2,11_Oo,to,0.76025,0.717009,1
0.716667,1,06_Eh,best,0.604359,0.00253463,0.74
0.716667,2,11_Oo,to,0.76025,0.923361,1
0.733333,2,11_Oo,to,0.76025,0.997487,1
0.75,2,11_Oo,to,0.76025,1,1
0.766667,2,11_Oo,to,0.76025,1,1
0.783333,2,11_Oo,to,0.76025,0.999754,1
0.8,2,11_Oo,to,0.76025,0.95011,1
0.816667,2,11_Oo,to,0.76025,0.766876,1
0.816667,3,03_Ee,keep,0.913839,0.00334099,0.86
0.833333,2,11_Oo,to,0.76025,0.484512,1
0.833333,3,03_Ee,keep,0.913839,0.0993417,0.86
0.85,2,11_Oo,to,0.76025,0.208137,1
0.85,3,03_Ee,keep,0.913839,0.343973,0.86
0.866666,2,11_Oo,to,0.76025,0.0390108,1
0.866666,3,03_Ee,keep,0.913839,0.63236,0.86
0.883333,3,03_Ee,keep,0.913839,0.820477,0.86
0.9,3,03_Ee,keep,0.913839,0.86,0.86
0.916666,3,03_Ee,keep,0.913839,0.86,0.86
0.916666,4,22_MBP,keep,0.966918,0.275124,1
0.933333,3,03_Ee,keep,0.913839,0.35119,0.86
0.933333,4,22_MBP,keep,0.966918,1,1
0.95,3,03_Ee,keep,0.913839,0.106034,0.86
0.95,4,22_MBP,keep,0.966918,1,1
0.966666,4,22_MBP,keep,0.966918,1,1
0.983333,4,22_MBP,keep,0.966918,1,1
1,4,22_MBP,keep,0.966918,1,1
1,5,04_Ih,it,1.06455,0.000895231,0.296921
1.01667,4,22_MBP,keep,0.966918,0.908125,1
1.01667,5,04_Ih,it,1.06455,0.0848463,0.296921
1.03333,4,22_MBP,keep,0.966918,0.516608,1
1.03333,5,04_Ih,it,1.06455,0.235502,0.296921
1.05,4,22_MBP,keep,0.966918,0.110309,1
1.05,5,04_Ih,it,1.06455,0.296686,0.296921
1.06667,5,04_Ih,it,1.06455,0.296921,0.296921
1.08333,5,04_Ih,it,1.06455,0.295213,0.296921
1.1,5,04_Ih,it,1.06455,0.248237,0.296921
1.11667,5,04_Ih,it,1.06455,0.14048,0.296921
1.13333,5,04_Ih,it,1.06455,0.0380191,0.296921
1.15,5,04_Ih,it,1.06455,0.000538175,0.296921
1.16667,6,22_MBP,simple,1.21792,0.214446,1
1.18333,6,22_MBP,simple,1.21792,0.999889,1
1.2,6,22_MBP,simple,1.21792,1,1
1.21667,6,22_MBP,simple,1.21792,1,1
1.23333,6,22_MBP,simple,1.21792,1,1
1.23333,7,06_Eh,simple,1.25671,0.0303665,0.74
1.25,6,22_MBP,simple,1.21792,1,1
1.25,7,06_Eh,simple,1.25671,0.3108,0.74
1.26667,6,22_MBP,simple,1.21792,0.515852,1
1.26667,7,06_Eh,simple,1.25671,0.74,0.74
1.28333,7,06_Eh,simple,1.25671,0.71611,0.74
1.3,7,06_Eh,simple,1.25671,0.538125,0.74
1.31667,7,06_Eh,simple,1.25671,0.252857,0.74
1.31667,8,20_FV,for,1.37201,0.0936529,1
1.33333,7,06_Eh,simple,1.25671,0.0436086,0.74
1.33333,8,20_FV,for,1.37201,0.841342,1
1.35,8,20_FV,for,1.37201,1,1
1.36667,8,20_FV,for,1.37201,1,1
1.38333,8,20_FV,for,1.37201,1,1
1.4,8,20_FV,for,1.37201,1,1
