index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.309200,0.376700,0.444200,03_Ee,indeed,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,1.167500,1.235000,1.302500,07_Aa,and,1,1,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,1.217500,1.285000,1.352500,03_Ee,did,2,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,1.416500,1.484000,1.551500,11_Oo,you,3,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
4,1.571500,1.639000,1.706500,09_Oh,know,4,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
5,1.646500,1.714000,1.781500,03_Ee,it's,5,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,1.856500,1.924000,1.991500,09_Oh,also,6,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
7,2.256500,2.324000,2.391500,07_Aa,the,7,1,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,2.337500,2.390000,2.442500,22_MBP,birthplace,8,1,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
9,2.411500,2.479000,2.546500,06_Eh,birthplace,8,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
10,2.811500,2.879000,2.946500,07_Aa,of,9,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,2.890000,2.940000,2.990000,20_FV,of,9,1,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
12,3.041500,3.109000,3.176500,07_Aa,tango,10,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,3.246500,3.314000,3.381500,09_Oh,tango,10,1,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
