start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.000000,0.090000,TH,TH,thanks,1.0,0,0,0,-1,TH,0,mfa_textgrid_phone
0.090000,0.200000,AE1,AE1,thanks,1.0,0,0,0,-1,AE1,1,mfa_textgrid_phone
0.200000,0.270000,NG,NG,thanks,1.0,0,0,0,-1,NG,2,mfa_textgrid_phone
0.270000,0.310000,K,K,thanks,1.0,0,0,0,-1,K,3,mfa_textgrid_phone
0.310000,0.410000,S,S,thanks,1.0,0,0,0,-1,S,4,mfa_textgrid_phone
0.410000,0.490000,R,R,red,1.0,1,0,0,-1,R,0,mfa_textgrid_phone
0.490000,0.630000,EH1,EH1,red,1.0,1,0,0,-1,EH1,1,mfa_textgrid_phone
0.630000,0.730000,D,D,red,1.0,1,0,0,-1,D,2,mfa_textgrid_phone
1.020000,1.130000,M,M,means,1.0,2,1,1,-1,M,0,mfa_textgrid_phone
1.130000,1.250000,IY1,IY1,means,1.0,2,1,1,-1,IY1,1,mfa_textgrid_phone
1.250000,1.320000,N,N,means,1.0,2,1,1,-1,N,2,mfa_textgrid_phone
1.320000,1.380000,Z,Z,means,1.0,2,1,1,-1,Z,3,mfa_textgrid_phone
1.380000,1.450000,AH0,AH0,a,1.0,3,1,1,-1,AH0,0,mfa_textgrid_phone
1.450000,1.550000,L,L,lot,1.0,4,1,1,-1,L,0,mfa_textgrid_phone
1.550000,1.760000,AA1,AA1,lot,1.0,4,1,1,-1,AA1,1,mfa_textgrid_phone
1.760000,1.960000,T,T,lot,1.0,4,1,1,-1,T,2,mfa_textgrid_phone
