word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,report,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,report,2,covers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,covers,3,cost,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,cost,4,quality,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,quality,5,safety,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,0,0
5,safety,6,speed,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,0,0
6,speed,7,staffing,",",",",soft_pause,0,none,0.080000,0.080000,0.080000,0.080000,0,0
7,staffing,8,training,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,training,9,delivery,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,delivery,10,and,",",",",region_break,1,comma_with_lull,0.210000,0.210000,0.210000,0.210000,0,1
10,and,11,customer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,customer,12,support,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
