start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.130000,0.180000,DH,the,1.0,0,0,0,-1,mfa_textgrid_phone
0.180000,0.230000,AH0,the,1.0,0,0,1,-1,mfa_textgrid_phone
0.230000,0.270000,R,report,1.0,1,0,0,-1,mfa_textgrid_phone
0.270000,0.320000,IH0,report,1.0,1,0,1,-1,mfa_textgrid_phone
0.320000,0.430000,P,report,1.0,1,0,2,-1,mfa_textgrid_phone
0.430000,0.460000,AO1,report,1.0,1,0,3,-1,mfa_textgrid_phone
0.460000,0.540000,R,report,1.0,1,0,4,-1,mfa_textgrid_phone
0.540000,0.590000,T,report,1.0,1,0,5,-1,mfa_textgrid_phone
0.590000,0.650000,K,covers,1.0,2,0,0,-1,mfa_textgrid_phone
0.650000,0.710000,AH1,covers,1.0,2,0,1,-1,mfa_textgrid_phone
0.710000,0.760000,V,covers,1.0,2,0,2,-1,mfa_textgrid_phone
0.760000,0.820000,ER0,covers,1.0,2,0,3,-1,mfa_textgrid_phone
0.820000,0.900000,Z,covers,1.0,2,0,4,-1,mfa_textgrid_phone
0.900000,1.030000,K,cost,1.0,3,0,0,-1,mfa_textgrid_phone
1.030000,1.200000,AA1,cost,1.0,3,0,1,-1,mfa_textgrid_phone
1.200000,1.310000,S,cost,1.0,3,0,2,-1,mfa_textgrid_phone
1.310000,1.420000,T,cost,1.0,3,0,3,-1,mfa_textgrid_phone
1.420000,1.510000,K,quality,1.0,4,0,0,-1,mfa_textgrid_phone
1.510000,1.540000,W,quality,1.0,4,0,1,-1,mfa_textgrid_phone
1.540000,1.640000,AA1,quality,1.0,4,0,2,-1,mfa_textgrid_phone
1.640000,1.710000,L,quality,1.0,4,0,3,-1,mfa_textgrid_phone
1.710000,1.760000,AH0,quality,1.0,4,0,4,-1,mfa_textgrid_phone
1.760000,1.800000,T,quality,1.0,4,0,5,-1,mfa_textgrid_phone
1.800000,1.980000,IY0,quality,1.0,4,0,6,-1,mfa_textgrid_phone
2.010000,2.170000,S,safety,1.0,5,0,0,-1,mfa_textgrid_phone
2.170000,2.290000,EY1,safety,1.0,5,0,1,-1,mfa_textgrid_phone
