word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,maybe,1,something,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,something,2,sweet,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,sweet,3,like,?,?,region_break,1,hard_punctuation_with_lull,0.420000,0.420000,0.420000,0.420000,0,1
3,like,4,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,a,5,box,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,box,6,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,of,7,chocolates,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,chocolates,8,or,,,none,0,none,0.070000,0.070000,0.070000,0.070000,1,1
8,or,9,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,a,10,fancy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,fancy,11,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
