PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.483334,0,05_Ay,i,0.512984,0.0152171,0.84
0.5,0,05_Ay,i,0.512984,0.84,0.84
0.516667,0,05_Ay,i,0.512984,0.84,0.84
0.533333,0,05_Ay,i,0.512984,0.830823,0.84
0.55,0,05_Ay,i,0.512984,0.580422,0.84
0.55,1,22_MBP,prefer,0.59865,0.382275,1
0.566667,0,05_Ay,i,0.512984,0.0666097,0.84
0.566667,1,22_MBP,prefer,0.59865,1,1
0.583333,1,22_MBP,prefer,0.59865,1,1
0.6,1,22_MBP,prefer,0.59865,1,1
0.616667,1,22_MBP,prefer,0.59865,1,1
0.633333,1,22_MBP,prefer,0.59865,0.999989,1
0.633333,2,06_Eh,prefer,0.719591,0.00459511,0.74
0.65,1,22_MBP,prefer,0.59865,0.88244,1
0.65,2,06_Eh,prefer,0.719591,0.145262,0.74
0.666667,1,22_MBP,prefer,0.59865,0.47114,1
0.666667,2,06_Eh,prefer,0.719591,0.406972,0.74
0.683333,1,22_MBP,prefer,0.59865,0.085519,1
0.683333,2,06_Eh,prefer,0.719591,0.646409,0.74
0.683333,3,20_FV,prefer,0.729591,0.0925197,1
0.7,2,06_Eh,prefer,0.719591,0.487678,0.74
0.7,3,20_FV,prefer,0.729591,0.997369,1
0.716667,2,06_Eh,prefer,0.719591,0.4884,0.74
0.716667,3,20_FV,prefer,0.729591,1,1
0.733333,2,06_Eh,prefer,0.719591,0.4884,0.74
0.733333,3,20_FV,prefer,0.729591,1,1
0.75,2,06_Eh,prefer,0.719591,0.201443,0.74
0.75,3,20_FV,prefer,0.729591,1,1
0.766667,3,20_FV,prefer,0.729591,0.98478,1
0.783333,3,20_FV,prefer,0.729591,0.76813,1
0.8,3,20_FV,prefer,0.729591,0.364889,1
0.8,4,24_Tongue_Th,the,0.846029,0.00352133,0.42
0.816667,3,20_FV,prefer,0.729591,0.0592194,1
0.816667,4,24_Tongue_Th,the,0.846029,0.222542,0.42
0.833333,4,24_Tongue_Th,the,0.846029,0.418841,0.42
0.85,4,24_Tongue_Th,the,0.846029,0.42,0.42
0.866666,4,24_Tongue_Th,the,0.846029,0.379914,0.42
0.866666,5,06_Eh,the,0.910622,0.138891,0.74
0.883333,4,24_Tongue_Th,the,0.846029,0.117929,0.42
0.883333,5,06_Eh,the,0.910622,0.616806,0.74
0.9,5,06_Eh,the,0.910622,0.74,0.74
0.916666,5,06_Eh,the,0.910622,0.74,0.74
0.933333,5,06_Eh,the,0.910622,0.715583,0.74
0.933333,6,12_Ww-Oo-,warmth,0.98957,0.197688,1
0.95,5,06_Eh,the,0.910622,0.407785,0.74
0.95,6,12_Ww-Oo-,warmth,0.98957,0.741829,1
0.966666,5,06_Eh,the,0.910622,0.0530298,0.74
0.966666,6,12_Ww-Oo-,warmth,0.98957,0.998544,1
0.983333,6,12_Ww-Oo-,warmth,0.98957,1,1
1,6,12_Ww-Oo-,warmth,0.98957,1,1
1.01667,6,12_Ww-Oo-,warmth,0.98957,0.996307,1
1.03333,6,12_Ww-Oo-,warmth,0.98957,0.896892,1
1.03333,7,10_Or,warmth,1.12957,0.0538635,0.22
1.05,6,12_Ww-Oo-,warmth,0.98957,0.639097,1
1.05,7,10_Or,warmth,1.12957,0.257553,0.22
1.06667,6,12_Ww-Oo-,warmth,0.98957,0.317866,1
1.06667,7,10_Or,warmth,1.12957,0.556385,0.22
1.08333,6,12_Ww-Oo-,warmth,0.98957,0.0790841,1
1.08333,7,10_Or,warmth,1.12957,0.815608,0.22
1.1,6,12_Ww-Oo-,warmth,0.98957,0.00116467,1
1.1,7,10_Or,warmth,1.12957,0.931833,0.22
1.11667,7,10_Or,warmth,1.12957,0.94,0.22
1.13333,7,10_Or,warmth,1.12957,0.94,0.22
1.13333,8,22_MBP,warmth,1.18111,0.44433,1
1.15,7,10_Or,warmth,1.12957,0.394793,0.22
1.15,8,22_MBP,warmth,1.18111,1,1
1.16667,7,10_Or,warmth,1.12957,0.206398,0.22
1.16667,8,22_MBP,warmth,1.18111,1,1
1.18333,8,22_MBP,warmth,1.18111,1,1
1.2,8,22_MBP,warmth,1.18111,1,1
1.2,9,24_Tongue_Th,warmth,1.21864,0.0262808,0.42
1.21667,8,22_MBP,warmth,1.18111,0.998703,1
1.21667,9,24_Tongue_Th,warmth,1.21864,0.0341012,0.42
1.23333,8,22_MBP,warmth,1.18111,0.304504,1
1.23333,9,24_Tongue_Th,warmth,1.21864,0.417719,0.42
1.25,9,24_Tongue_Th,warmth,1.21864,0.295093,0.42
1.26667,9,24_Tongue_Th,warmth,1.21864,0.0734,0.42
1.28333,10,09_Oh,of,1.369,0.0498317,0.82
1.3,10,09_Oh,of,1.369,0.244648,0.82
1.31667,10,09_Oh,of,1.369,0.52217,0.82
1.33333,10,09_Oh,of,1.369,0.742891,0.82
