EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0254024,0.0635061,0.0769623,0.84,SimpleBudgetV1
1,22_MBP,MBP,prefer,1,0,0.0764719,0.1114,0.162629,1,SimpleBudgetV1
2,06_Eh,EEE,prefer,1,0,0.125954,0.201632,0.283569,0.74,SimpleBudgetV1
3,20_FV,FVS,prefer,1,0,0.146814,0.181742,0.284409,1,SimpleBudgetV1
4,24_Tongue_Th,FVS,the,2,0,0.228886,0.244763,0.410008,0.42,SimpleBudgetV1
5,06_Eh,EEE,the,2,0,0.259846,0.288423,0.474601,0.74,SimpleBudgetV1
6,12_Ww-Oo-,WUH,warmth,3,0,0.302095,0.337376,0.553548,1,SimpleBudgetV1
7,10_Or,OOO,warmth,3,0,0.339581,0.396913,0.637535,0.22,SimpleBudgetV1
8,22_MBP,MBP,warmth,3,0,0.355384,0.381845,0.638171,1,SimpleBudgetV1
9,24_Tongue_Th,FVS,warmth,3,0,0.37376,0.400221,0.669984,0.42,SimpleBudgetV1
10,09_Oh,OOO,of,4,0,0.4471,0.47409,0.797415,0.82,SimpleBudgetV1
11,20_FV,FVS,of,4,0,0.464565,0.483616,0.820779,1,SimpleBudgetV1
12,06_Eh,EEE,red,5,0,0.529217,0.586549,0.965846,0.74,SimpleBudgetV1
13,12_Ww-Oo-,WUH,what,6,1,0.662448,0.689438,1.17024,1,SimpleBudgetV1
14,07_Aa,AAA,what,6,1,0.694995,0.726748,1.23071,0.86,SimpleBudgetV1
15,07_Aa,AAA,about,7,1,0.751488,0.777685,1.32371,0.86,SimpleBudgetV1
16,22_MBP,MBP,about,7,1,0.776229,0.811158,1.3741,1,SimpleBudgetV1
17,11_Oo,OOO,about,7,1,0.818434,0.879559,1.46984,0.94,SimpleBudgetV1
18,11_Oo,OOO,you,8,1,0.911797,0.99118,1.64728,0.94,SimpleBudgetV1
