ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,i'm,0,0,0.0585042,0.521592,0.48,0.563183,0.27956,0.0815917,0.09,1.1225
1,1,22_MBP,i'm,0,0,0.148211,0.622287,0.594787,0.649787,1,0.0622871,0.09,1.1225
2,2,22_MBP,more,1,0,0.214515,0.696714,0.669214,0.724214,1,0.0567141,0.09,1.1225
3,3,06_Eh,more,1,0,0.308122,0.801788,0.744873,0.858702,0.74,0.0817876,0.09,1.1225
4,4,20_FV,focused,2,0,0.428407,0.936807,0.893727,0.979887,1,0.056807,0.09,1.1225
5,5,14_ChJjSh,focused,2,0,0.562732,1.07681,1.03732,1.1163,0.661,0.076807,0.09,1.1225
6,6,06_Eh,focused,2,0,0.575525,1.10195,1.01445,1.18945,0.74,0.0619476,0.09,1.1225
7,7,06_Eh,focused,2,0,0.652283,1.18811,1.13426,1.24196,0.74,0.0681078,0.09,1.1225
8,8,09_Oh,on,3,0,0.791289,1.34414,1.31664,1.37164,0.82,0.0641422,0.09,1.1225
9,9,24_Tongue_Th,the,4,0,0.871322,1.43398,1.40648,1.46148,0.42,0.0739801,0.09,1.1225
10,10,06_Eh,the,4,0,0.937315,1.50806,1.47969,1.53643,0.74,0.0680572,0.09,1.1225
11,11,07_Aa,stars,5,0,1.10378,1.69491,1.638,1.75183,0.86,0.054913,0.09,1.1225
12,12,04_Ih,in,6,0,1.26712,1.87827,1.85077,1.90577,0.22,0.0782664,0.09,1.1225
13,13,22_MBP,my,7,0,1.3456,1.96635,1.93885,1.99385,1,0.0863533,0.09,1.1225
14,14,03_Ee,my,7,0,1.4392,2.07143,2.01451,2.12834,0.86,0.0714267,0.09,1.1225
15,15,22_MBP,bodega,8,0,1.54669,2.31892,2.27104,2.36679,1,0.0655105,0.09,1.24739
16,16,09_Oh,bodega,8,0,1.61706,2.45428,2.39793,2.51063,0.82,0.058919,0.09,1.25849
17,17,05_Ay,bodega,8,0,1.70661,2.59428,2.54961,2.63894,0.84,0.07428,0.09,1.2696
18,18,07_Aa,bodega,8,0,1.78336,2.73428,2.67284,2.79572,0.86,0.0542803,0.09,1.2807
19,19,04_Ih,if,9,1,2.32963,2.80428,2.77678,2.83178,0.22,0.0842803,0.09,1.00666
20,20,20_FV,if,9,1,2.3535,2.82757,2.80007,2.85507,1,0.067569,0.09,1.00666
21,21,11_Oo,you,10,1,2.49781,2.98932,2.91818,3.06046,0.94,-0.677554,0.15,1.01331
22,22,09_Oh,know,11,1,2.69672,3.19088,3.1395,3.24226,0.82,-0.475992,0.15,1.01331
23,23,12_Ww-Oo-,what,12,1,2.79829,3.2938,3.2663,3.3213,1,-0.373076,0.15,1.01331
24,24,07_Aa,what,12,1,2.86007,3.3564,3.32794,3.38486,0.86,-0.310474,0.15,1.01331
25,25,05_Ay,i,13,1,2.99767,3.49583,3.46169,3.52998,0.84,-0.171041,0.15,1.01331
26,26,22_MBP,mean,14,1,3.07895,3.5782,3.5507,3.6057,1,-0.0886765,0.15,1.01331
27,27,03_Ee,mean,14,1,3.17256,3.67305,3.62167,3.72443,0.86,0.00617623,0.15,1.01331
