ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,shenzhen,0,0,0.0328547,0.332855,0.3,0.365709,0.774379,0.0928548,0.12,1
1,1,06_Eh,shenzhen,0,0,0.0855592,0.385559,0.347229,0.42389,0.74,0.105559,0.12,1
2,2,06_Eh,shenzhen,0,0,0.158798,0.458798,0.387613,0.529983,0.74,0.098798,0.12,1
3,3,06_Eh,shenzhen,0,0,0.224507,0.524507,0.483439,0.565576,0.74,0.0845075,0.12,1
4,4,07_Aa,has,1,0,0.351043,0.651043,0.623543,0.678543,0.86,0.0910426,0.12,1
5,5,24_Tongue_Th,the,2,0,0.426964,0.726964,0.699464,0.754464,0.42,0.0869637,0.12,1
6,6,06_Eh,the,2,0,0.489565,0.789565,0.762065,0.817065,0.74,0.109565,0.12,1
7,7,12_Ww-Oo-,window,3,0,0.574366,0.874366,0.835295,0.913437,1,0.114366,0.12,1
8,8,09_Oh,window,3,0,0.68181,0.98181,0.91832,1.0453,0.82,0.10181,0.12,1
9,9,09_Oh,of,4,0,0.861623,1.16162,1.13412,1.18912,0.82,0.081623,0.12,1
10,10,20_FV,of,4,0,0.884266,1.18427,1.15677,1.21177,1,0.104266,0.12,1
11,11,24_Tongue_Th,the,5,0,0.937544,1.23754,1.21004,1.26504,0.42,0.117544,0.12,1
12,12,06_Eh,the,5,0,1.00015,1.36515,1.33713,1.39316,0.74,0.0956861,0.12,1.16837
13,13,12_Ww-Oo-,world,6,0,1.07666,1.58166,1.54335,1.61997,1,0.0841838,0.12,1.29439
14,14,09_Oh,world,6,0,1.15806,1.72166,1.6594,1.78392,0.82,0.0816593,0.12,1.29439
15,15,07_Aa,a,7,1,1.71475,2.2433,2.2158,2.2708,0.86,0.0833004,0.12,1.02899
16,16,20_FV,fun,8,1,1.79289,2.32552,2.29802,2.35302,1,0.0855162,0.12,1.04694
17,17,18_Uh,fun,8,1,1.87799,2.41666,2.36577,2.46755,0.22,0.0966613,0.12,1.05799
18,18,24_Tongue_Th,theme,9,1,1.97789,2.5259,2.4984,2.5534,0.42,0.0859029,0.12,1.07042
19,19,06_Eh,theme,9,1,2.06298,2.66422,2.60661,2.72183,0.74,0.104219,0.12,1.19776
20,20,22_MBP,theme,9,1,2.08518,2.70252,2.67502,2.73002,1,0.102525,0.12,1.22757
21,21,22_MBP,park,10,1,2.15918,2.79336,2.76586,2.82086,1,0.113361,0.12,1.22757
22,22,07_Aa,park,10,1,2.24798,2.90236,2.84332,2.96141,0.86,0.102365,0.12,1.22757
