PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.3,0,14_ChJjSh,shenzhen,0.332855,0.92,0.774379
0.316667,0,14_ChJjSh,shenzhen,0.332855,0.94,0.774379
0.333333,0,14_ChJjSh,shenzhen,0.332855,0.94,0.774379
0.35,0,14_ChJjSh,shenzhen,0.332855,0.94,0.774379
0.366667,0,14_ChJjSh,shenzhen,0.332855,0.92,0.774379
0.366667,1,06_Eh,shenzhen,0.385559,0.45528,0.74
0.383333,0,14_ChJjSh,shenzhen,0.332855,0.108714,0.774379
0.383333,1,06_Eh,shenzhen,0.385559,0.74,0.74
0.4,1,06_Eh,shenzhen,0.385559,0.739995,0.74
0.4,2,06_Eh,shenzhen,0.458798,0.00642239,0.74
0.416667,1,06_Eh,shenzhen,0.385559,0.573368,0.74
0.416667,2,06_Eh,shenzhen,0.458798,0.281017,0.74
0.433333,1,06_Eh,shenzhen,0.385559,0.142923,0.74
0.433333,2,06_Eh,shenzhen,0.458798,0.67803,0.74
0.45,2,06_Eh,shenzhen,0.458798,0.74,0.74
0.466667,2,06_Eh,shenzhen,0.458798,0.74,0.74
0.483334,2,06_Eh,shenzhen,0.458798,0.674067,0.74
0.483334,3,06_Eh,shenzhen,0.524507,0.22455,0.74
0.5,2,06_Eh,shenzhen,0.458798,0.223749,0.74
0.5,3,06_Eh,shenzhen,0.524507,0.674524,0.74
0.516667,3,06_Eh,shenzhen,0.524507,0.74,0.74
0.533333,3,06_Eh,shenzhen,0.524507,0.74,0.74
0.55,3,06_Eh,shenzhen,0.524507,0.725711,0.74
0.566667,3,06_Eh,shenzhen,0.524507,0.59128,0.74
0.566667,4,07_Aa,has,0.651043,0.0387761,0.86
0.583333,3,06_Eh,shenzhen,0.524507,0.340942,0.74
0.583333,4,07_Aa,has,0.651043,0.237804,0.86
0.6,3,06_Eh,shenzhen,0.524507,0.106728,0.74
0.6,4,07_Aa,has,0.651043,0.540623,0.86
0.616667,3,06_Eh,shenzhen,0.524507,0.0049395,0.74
0.616667,4,07_Aa,has,0.651043,0.782519,0.86
0.633333,4,07_Aa,has,0.651043,0.859355,0.86
0.65,4,07_Aa,has,0.651043,0.86,0.86
0.666667,4,07_Aa,has,0.651043,0.859745,0.86
0.683333,4,07_Aa,has,0.651043,0.651992,0.86
0.683333,5,24_Tongue_Th,the,0.726964,0.013167,0.42
0.7,4,07_Aa,has,0.651043,0.167383,0.86
0.7,5,24_Tongue_Th,the,0.726964,0.268866,0.42
0.716667,5,24_Tongue_Th,the,0.726964,0.419998,0.42
0.733333,5,24_Tongue_Th,the,0.726964,0.42,0.42
0.75,5,24_Tongue_Th,the,0.726964,0.347999,0.42
0.75,6,06_Eh,the,0.789565,0.23419,0.74
0.766667,5,24_Tongue_Th,the,0.726964,0.0697438,0.42
0.766667,6,06_Eh,the,0.789565,0.691827,0.74
0.783333,6,06_Eh,the,0.789565,0.74,0.74
0.8,6,06_Eh,the,0.789565,0.74,0.74
0.8,7,12_Ww-Oo-,window,0.874366,0.00171458,1
0.816667,6,06_Eh,the,0.789565,0.680102,0.74
0.816667,7,12_Ww-Oo-,window,0.874366,0.229341,1
0.833333,6,06_Eh,the,0.789565,0.347501,0.74
0.833333,7,12_Ww-Oo-,window,0.874366,0.741504,1
0.85,6,06_Eh,the,0.789565,0.039933,0.74
0.85,7,12_Ww-Oo-,window,0.874366,0.996137,1
0.866666,7,12_Ww-Oo-,window,0.874366,1,1
0.883333,7,12_Ww-Oo-,window,0.874366,1,1
0.9,7,12_Ww-Oo-,window,0.874366,0.995929,1
0.9,8,09_Oh,window,0.98181,0.00272656,0.82
0.916666,7,12_Ww-Oo-,window,0.874366,0.829936,1
0.916666,8,09_Oh,window,0.98181,0.133723,0.82
0.933333,7,12_Ww-Oo-,window,0.874366,0.437665,1
0.933333,8,09_Oh,window,0.98181,0.453136,0.82
0.95,7,12_Ww-Oo-,window,0.874366,0.091799,1
0.95,8,09_Oh,window,0.98181,0.740417,0.82
0.966666,8,09_Oh,window,0.98181,0.819969,0.82
0.983333,8,09_Oh,window,0.98181,0.82,0.82
1,8,09_Oh,window,0.98181,0.819843,0.82
1.01667,8,09_Oh,window,0.98181,0.803733,0.82
1.03333,8,09_Oh,window,0.98181,0.741349,0.82
1.05,8,09_Oh,window,0.98181,0.626617,0.82
1.06667,8,09_Oh,window,0.98181,0.473961,0.82
1.08333,8,09_Oh,window,0.98181,0.3444,0.82
1.1,8,09_Oh,window,0.98181,0.3444,0.82
1.11667,8,09_Oh,window,0.98181,0.0599276,0.82
1.13333,8,09_Oh,window,0.98181,0.00935542,0.82
1.13333,9,09_Oh,of,1.16162,0.0514323,0.82
1.13333,10,20_FV,of,1.18427,0.000821001,1
