EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,shenzhen,0,0,0,0.0324384,0.0328547,0.774379,SimpleBudgetV1
1,06_Eh,EEE,shenzhen,0,0,0.0233151,0.0611598,0.0855592,0.74,SimpleBudgetV1
2,06_Eh,EEE,shenzhen,0,0,0.0432511,0.113534,0.158798,0.74,SimpleBudgetV1
3,06_Eh,EEE,shenzhen,0,0,0.0905571,0.131105,0.224507,0.74,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.162119,0.184475,0.351043,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.204201,0.217352,0.426964,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.229845,0.253516,0.489565,0.74,SimpleBudgetV1
7,12_Ww-Oo-,WUH,window,3,0,0.264256,0.302831,0.574366,1,SimpleBudgetV1
8,09_Oh,OOO,window,3,0,0.305242,0.367927,0.68181,0.82,SimpleBudgetV1
9,09_Oh,OOO,of,4,0,0.414173,0.43653,0.861623,0.82,SimpleBudgetV1
10,20_FV,FVS,of,4,0,0.428639,0.44442,0.884266,1,SimpleBudgetV1
11,24_Tongue_Th,FVS,the,5,0,0.456256,0.469406,0.937544,0.42,SimpleBudgetV1
12,06_Eh,EEE,the,5,0,0.481899,0.505571,1.00015,0.74,SimpleBudgetV1
13,12_Ww-Oo-,WUH,world,6,0,0.516895,0.546119,1.07666,1,SimpleBudgetV1
14,09_Oh,OOO,world,6,0,0.547945,0.595434,1.15806,0.82,SimpleBudgetV1
15,07_Aa,AAA,a,7,1,0.687233,0.709589,1.41475,0.86,SimpleBudgetV1
16,20_FV,FVS,fun,8,1,0.726027,0.747945,1.49289,1,SimpleBudgetV1
17,18_Uh,AAA,fun,8,1,0.755251,0.80274,1.57799,0.22,SimpleBudgetV1
18,24_Tongue_Th,FVS,theme,9,1,0.817352,0.839269,1.67789,0.42,SimpleBudgetV1
19,06_Eh,EEE,theme,9,1,0.846575,0.894064,1.76298,0.74,SimpleBudgetV1
20,22_MBP,MBP,theme,9,1,0.87032,0.892237,1.78518,1,SimpleBudgetV1
21,22_MBP,MBP,park,10,1,0.906849,0.928767,1.85918,1,SimpleBudgetV1
22,07_Aa,AAA,park,10,1,0.9379,0.985388,1.94798,0.86,SimpleBudgetV1
