ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,portugal,0,0,0.0726573,0.655972,0.568472,0.743472,1,0.0559722,0.09,1.32089
1,1,24_Tongue_Th,portugal,0,0,0.343471,0.795972,0.708472,0.883472,0.42,0.0759721,0.09,1.32089
2,2,07_Aa,portugal,0,0,0.383102,0.900603,0.813103,0.988103,0.86,0.0733204,0.09,1.32089
3,3,07_Aa,portugal,0,0,0.541627,1.0406,0.953103,1.1281,0.94,0.0806032,0.09,1.32089
4,4,07_Aa,has,1,0,0.813762,1.45274,1.39341,1.51207,0.86,0.060063,0.09,1.32089
5,5,24_Tongue_Th,the,2,0,0.964361,1.74334,1.70844,1.77824,0.42,0.0716628,0.09,1.32089
6,6,06_Eh,the,2,0,1.08854,1.88334,1.82052,1.94616,0.74,0.0833377,0.09,1.32089
7,7,09_Oh,oldest,3,0,1.2293,2.1641,2.0766,2.2516,0.9,0.0637717,0.09,1.32089
8,8,06_Eh,oldest,3,0,1.46988,2.3041,2.2166,2.3916,0.74,0.0641024,0.09,1.32089
9,9,22_MBP,operating,4,0,1.80298,2.7772,2.6897,2.8647,1,0.0840886,0.09,1.32089
10,10,24_Tongue_Th,operating,4,0,2.07785,2.9172,2.8297,3.0047,0.42,0.0772016,0.09,1.32089
11,11,07_Aa,operating,4,0,2.12453,3.02888,2.94138,3.11638,0.86,0.0838566,0.09,1.32089
12,12,04_Ih,operating,4,0,2.31124,3.16888,3.08138,3.25638,0.8,0.0888789,0.09,1.32089
13,13,22_MBP,bookstore,5,0,2.50558,3.21746,3.16402,3.2709,1,-0.062536,0.09,0.82
14,14,11_Oo,bookstore,5,0,2.57196,3.24069,3.17835,3.30304,0.94,-0.0393035,0.09,0.82
15,15,14_ChJjSh,bookstore,5,0,2.74454,3.28069,3.23171,3.32968,0.682,0.000696421,0.09,0.82
16,16,11_Oo,bookstore,5,0,2.76626,3.29069,3.20319,3.37819,0.94,0.0106964,0.09,0.82
17,17,11_Oo,bookstore,5,0,2.89661,3.33069,3.26389,3.3975,0.94,0.0506964,0.09,0.82
18,18,04_Ih,in,6,0,3.1476,3.39344,3.35661,3.43027,0.38,0.073446,0.09,0.82
19,19,24_Tongue_Th,the,7,0,3.2982,3.43109,3.40359,3.45859,0.42,0.0710957,0.09,0.82
20,20,06_Eh,the,7,0,3.42238,3.47109,3.4321,3.51009,0.74,0.0710957,0.09,0.82
21,21,12_Ww-Oo-,world,8,0,3.57415,3.50904,3.46089,3.55718,1,0.0690391,0.09,0.82
22,22,09_Oh,world,8,0,3.73561,3.6232,3.54497,3.70144,0.82,0.0632062,0.09,0.82
23,23,22_MBP,bertrand,9,1,4.44587,4.03517,3.97,4.10034,1,-0.671703,0.15,1
24,24,24_Tongue_Th,bertrand,9,1,4.67397,4.17517,4.11543,4.23491,0.42,-0.531703,0.15,1
25,25,07_Aa,bertrand,9,1,4.70656,4.27276,4.18526,4.36026,0.86,-0.434118,0.15,1
26,26,07_Aa,bertrand,9,1,4.8369,4.41276,4.33129,4.49422,0.86,-0.294118,0.15,1
