ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we,0,0,0.0230514,0.381611,0.354111,0.409111,1,0.0616107,0.09,1
1,1,03_Ee,we,0,0,0.0835613,0.442121,0.414621,0.469621,0.86,0.0821206,0.09,1
2,2,03_Ee,keep,1,0,0.260129,0.618688,0.566662,0.670714,0.86,0.0586879,0.09,1
3,3,22_MBP,keep,1,0,0.319158,0.677717,0.650217,0.705217,1,0.077717,0.09,1
4,4,09_Oh,our,2,0,0.460227,0.818787,0.766761,0.870812,0.82,0.0587866,0.09,1
5,5,20_FV,finances,3,0,0.58749,0.94605,0.902828,0.989271,1,0.0660494,0.09,1
6,6,14_ChJjSh,finances,3,0,0.738765,1.08605,1.04643,1.12567,0.661,0.0860494,0.09,1
7,7,07_Aa,finances,3,0,0.753172,1.11173,1.02423,1.19923,0.86,0.0717312,0.09,1
8,8,07_Aa,finances,3,0,0.839615,1.19817,1.14415,1.2522,0.86,0.078174,0.09,1
9,9,04_Ih,in,4,0,0.988008,1.48657,1.45696,1.51617,0.22,0.0775388,0.09,1.20871
10,10,10_Or,order,5,0,1.07493,1.71168,1.66512,1.75824,0.68,0.0716813,0.09,1.25915
11,11,06_Eh,order,5,0,1.20171,1.85168,1.76521,1.93815,0.74,0.0516814,0.09,1.25915
12,12,03_Ee,need,6,1,1.83876,2.39912,2.34709,2.45114,0.86,0.079119,0.09,1
13,13,07_Aa,anything,7,1,1.98763,2.5609,2.51408,2.60772,0.86,0.0809,0.09,1
14,14,24_Tongue_Th,anything,7,1,2.08038,2.65421,2.6109,2.69751,0.42,0.0542064,0.09,1.00191
15,15,07_Aa,anything,7,1,2.1317,2.70705,2.61955,2.79455,0.86,0.0670543,0.09,1.00604
16,16,11_Oo,to,8,1,2.3723,2.96301,2.93482,2.9912,1,0.0830109,0.09,1.02978
17,17,03_Ee,eat,9,1,2.54311,3.1553,3.1006,3.21,0.86,0.0753012,0.09,1.05146
18,18,10_Or,or,10,1,2.71071,3.33439,3.30689,3.36189,0.629741,0.0543916,0.09,1.05456
19,19,04_Ih,drink,11,1,2.88728,3.58064,3.52293,3.63834,0.64,-0.486238,0.15,1.10912
