word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,ever,1,notice,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,notice,2,how,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,how,3,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,the,4,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,chips,5,get,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,get,6,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,the,7,best,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,best,8,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,of,9,us,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,us,10,best,?,?,region_break,1,hard_punctuation_with_lull,0.430000,0.430000,0.430000,0.430000,0,1
10,best,11,snack,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,snack,12,worst,",",",",soft_pause,0,none,0.090000,0.090000,0.090000,0.090000,1,1
12,worst,13,teeth,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
