start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.240000,0.350000,EH1,EH1,ever,1.0,0,0,0,-1,EH1,0,mfa_textgrid_phone
0.350000,0.420000,V,V,ever,1.0,0,0,0,-1,V,1,mfa_textgrid_phone
0.420000,0.520000,ER0,ER0,ever,1.0,0,0,0,-1,ER0,2,mfa_textgrid_phone
0.520000,0.600000,N,N,notice,1.0,1,0,0,-1,N,0,mfa_textgrid_phone
0.600000,0.720000,OW1,OW1,notice,1.0,1,0,0,-1,OW1,1,mfa_textgrid_phone
0.720000,0.770000,T,T,notice,1.0,1,0,0,-1,T,2,mfa_textgrid_phone
0.770000,0.840000,AH0,AH0,notice,1.0,1,0,0,-1,AH0,3,mfa_textgrid_phone
0.840000,0.920000,S,S,notice,1.0,1,0,0,-1,S,4,mfa_textgrid_phone
0.920000,0.990000,HH,HH,how,1.0,2,0,0,-1,HH,0,mfa_textgrid_phone
0.990000,1.070000,AW1,AW1,how,1.0,2,0,0,-1,AW1,1,mfa_textgrid_phone
1.070000,1.120000,DH,DH,the,1.0,3,0,0,-1,DH,0,mfa_textgrid_phone
1.120000,1.160000,AH0,AH0,the,1.0,3,0,0,-1,AH0,1,mfa_textgrid_phone
1.160000,1.340000,CH,CH,chips,1.0,4,0,0,-1,CH,0,mfa_textgrid_phone
1.340000,1.430000,IH1,IH1,chips,1.0,4,0,0,-1,IH1,1,mfa_textgrid_phone
1.430000,1.510000,P,P,chips,1.0,4,0,0,-1,P,2,mfa_textgrid_phone
1.510000,1.580000,S,S,chips,1.0,4,0,0,-1,S,3,mfa_textgrid_phone
1.580000,1.670000,G,G,get,1.0,5,0,0,-1,G,0,mfa_textgrid_phone
1.670000,1.730000,IH1,IH1,get,1.0,5,0,0,-1,IH1,1,mfa_textgrid_phone
1.730000,1.790000,T,T,get,1.0,5,0,0,-1,T,2,mfa_textgrid_phone
1.790000,1.820000,DH,DH,the,1.0,6,0,0,-1,DH,0,mfa_textgrid_phone
1.820000,1.860000,AH0,AH0,the,1.0,6,0,0,-1,AH0,1,mfa_textgrid_phone
1.860000,1.940000,B,B,best,1.0,7,0,0,-1,B,0,mfa_textgrid_phone
1.940000,2.020000,EH1,EH1,best,1.0,7,0,0,-1,EH1,1,mfa_textgrid_phone
2.020000,2.120000,S,S,best,1.0,7,0,0,-1,S,2,mfa_textgrid_phone
2.120000,2.170000,T,T,best,1.0,7,0,0,-1,T,3,mfa_textgrid_phone
2.170000,2.210000,AH0,AH0,of,1.0,8,0,0,-1,AH0,0,mfa_textgrid_phone
2.210000,2.250000,V,V,of,1.0,8,0,0,-1,V,1,mfa_textgrid_phone
2.250000,2.370000,AH1,AH1,us,1.0,9,0,0,-1,AH1,0,mfa_textgrid_phone
2.370000,2.590000,S,S,us,1.0,9,0,0,-1,S,1,mfa_textgrid_phone
3.020000,3.100000,B,B,best,1.0,10,1,1,-1,B,0,mfa_textgrid_phone
3.100000,3.190000,EH1,EH1,best,1.0,10,1,1,-1,EH1,1,mfa_textgrid_phone
3.190000,3.250000,S,S,best,1.0,10,1,1,-1,S,2,mfa_textgrid_phone
3.250000,3.280000,T,T,best,1.0,10,1,1,-1,T,3,mfa_textgrid_phone
3.280000,3.370000,S,S,snack,1.0,11,1,1,-1,S,0,mfa_textgrid_phone
3.370000,3.420000,N,N,snack,1.0,11,1,1,-1,N,1,mfa_textgrid_phone
3.420000,3.610000,AE1,AE1,snack,1.0,11,1,1,-1,AE1,2,mfa_textgrid_phone
3.610000,3.720000,K,K,snack,1.0,11,1,1,-1,K,3,mfa_textgrid_phone
3.810000,3.980000,W,W,worst,1.0,12,1,1,-1,W,0,mfa_textgrid_phone
3.980000,4.070000,ER1,ER1,worst,1.0,12,1,1,-1,ER1,1,mfa_textgrid_phone
4.070000,4.170000,S,S,worst,1.0,12,1,1,-1,S,2,mfa_textgrid_phone
4.170000,4.210000,T,T,worst,1.0,12,1,1,-1,T,3,mfa_textgrid_phone
4.210000,4.310000,T,T,teeth,1.0,13,1,1,-1,T,0,mfa_textgrid_phone
4.310000,4.460000,IY1,IY1,teeth,1.0,13,1,1,-1,IY1,1,mfa_textgrid_phone
4.460000,4.620000,TH,TH,teeth,1.0,13,1,1,-1,TH,2,mfa_textgrid_phone
