word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,it,1,analyzes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,analyzes,2,text,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,text,3,creates,",",",",region_break,1,comma_with_lull,0.220000,0.220000,0.220000,0.220000,0,1
3,creates,4,an,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,an,5,animation,,,none,0,none,0.060000,0.060000,0.000000,0.060000,1,1
5,animation,6,plan,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,plan,7,and,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
7,and,8,matches,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,matches,9,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,it,10,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,with,11,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,the,12,audio,,,none,0,none,0.040000,0.040000,0.000000,0.040000,1,1
12,audio,13,using,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,using,14,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
14,a,15,neural,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
15,neural,16,matcher,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
