EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,the,0,0,0,0.00934958,0.0251834,0.42,SimpleBudgetV1
1,06_Eh,EEE,the,0,0,0.0127588,0.0231977,0.0968501,0.74,SimpleBudgetV1
2,06_Eh,EEE,central,1,0,0.0329463,0.0478315,0.217578,0.74,SimpleBudgetV1
3,07_Aa,AAA,central,1,0,0.0460089,0.0736528,0.322313,0.86,SimpleBudgetV1
4,07_Aa,AAA,african,2,0,0.0781957,0.0966895,0.471059,0.86,SimpleBudgetV1
5,20_FV,FVS,african,2,0,0.0883862,0.104238,0.51884,1,SimpleBudgetV1
6,10_Or,OOO,african,2,0,0.107257,0.125751,0.627616,0.22,SimpleBudgetV1
7,07_Aa,AAA,african,2,0,0.103294,0.13764,0.648965,0.86,SimpleBudgetV1
8,06_Eh,EEE,republic,3,0,0.151832,0.170681,0.8687,0.74,SimpleBudgetV1
9,22_MBP,MBP,republic,3,0,0.162163,0.179561,0.920444,1,SimpleBudgetV1
10,10_Or,OOO,republic,3,0,0.175755,0.196053,1.00148,0.22,SimpleBudgetV1
11,06_Eh,EEE,republic,3,0,0.171406,0.209102,1.02491,0.74,SimpleBudgetV1
12,04_Ih,EEE,republic,3,0,0.195509,0.218707,1.11571,0.72,SimpleBudgetV1
13,04_Ih,EEE,is,4,0,0.232519,0.242519,1.27953,0.451322,SimpleBudgetV1
14,06_Eh,EEE,home,5,0,0.262586,0.283528,1.47098,0.74,SimpleBudgetV1
15,22_MBP,MBP,home,5,0,0.269869,0.279869,1.48074,1,SimpleBudgetV1
16,11_Oo,OOO,to,6,0,0.302441,0.31346,1.65895,0.94,SimpleBudgetV1
17,24_Tongue_Th,FVS,the,7,0,0.318319,0.328319,1.74174,0.42,SimpleBudgetV1
18,06_Eh,EEE,the,7,0,0.331728,0.342167,1.81516,0.74,SimpleBudgetV1
19,22_MBP,MBP,bamingui,8,0,0.346516,0.363915,1.91357,1,SimpleBudgetV1
20,11_Oo,OOO,bamingui,8,0,0.371164,0.40886,2.10102,0.94,SimpleBudgetV1
21,11_Oo,OOO,bamingui,8,0,0.399799,0.422996,2.21623,0.94,SimpleBudgetV1
22,22_MBP,MBP,bangoran,9,0,0.419009,0.436408,2.30409,1,SimpleBudgetV1
23,10_Or,OOO,bangoran,9,0,0.448007,0.468305,2.46811,0.240667,SimpleBudgetV1
24,07_Aa,AAA,bangoran,9,0,0.443657,0.481353,2.49155,0.86,SimpleBudgetV1
25,07_Aa,AAA,national,10,0,0.496577,0.515425,2.72586,0.86,SimpleBudgetV1
26,24_Tongue_Th,FVS,national,10,0,0.522674,0.538623,2.85864,0.42,SimpleBudgetV1
27,07_Aa,AAA,national,10,0,0.51615,0.553846,2.88207,0.86,SimpleBudgetV1
28,22_MBP,MBP,park,11,0,0.564472,0.574472,3.06779,1,SimpleBudgetV1
29,07_Aa,AAA,park,11,0,0.578333,0.599275,3.17193,0.86,SimpleBudgetV1
30,09_Oh,OOO,one,12,1,0.629287,0.644172,3.43011,0.82,SimpleBudgetV1
31,06_Eh,EEE,one,12,1,0.644881,0.672525,3.54848,0.74,SimpleBudgetV1
32,09_Oh,OOO,of,13,1,0.692849,0.702849,3.75936,0.82,SimpleBudgetV1
33,20_FV,FVS,of,13,1,0.697779,0.707779,3.78592,1,SimpleBudgetV1
34,24_Tongue_Th,FVS,the,14,1,0.709378,0.719378,3.8484,0.42,SimpleBudgetV1
35,06_Eh,EEE,the,14,1,0.722787,0.733226,3.92182,0.74,SimpleBudgetV1
36,07_Aa,AAA,largest,15,1,0.742975,0.75786,4.04255,0.86,SimpleBudgetV1
37,07_Aa,AAA,largest,15,1,0.756037,0.783681,4.14728,0.86,SimpleBudgetV1
38,07_Aa,AAA,game,16,1,0.805075,0.826017,4.3934,0.86,SimpleBudgetV1
39,22_MBP,MBP,game,16,1,0.812358,0.822358,4.40316,1,SimpleBudgetV1
40,06_Eh,EEE,reserves,17,1,0.836085,0.854934,4.55482,0.74,SimpleBudgetV1
41,14_ChJjSh,FVS,reserves,17,1,0.863633,0.879581,4.69541,0.661,SimpleBudgetV1
42,06_Eh,EEE,reserves,17,1,0.855659,0.893355,4.71103,0.74,SimpleBudgetV1
43,20_FV,FVS,reserves,17,1,0.873601,0.890999,4.75301,1,SimpleBudgetV1
44,04_Ih,EEE,in,18,1,0.916772,0.926772,4.96565,0.22,SimpleBudgetV1
45,07_Aa,AAA,africa,19,1,0.930208,0.948702,5.06091,0.86,SimpleBudgetV1
46,20_FV,FVS,africa,19,1,0.942537,0.958389,5.12021,1,SimpleBudgetV1
47,10_Or,OOO,africa,19,1,0.95905,0.977543,5.21628,0.22,SimpleBudgetV1
48,07_Aa,AAA,africa,19,1,0.955087,0.989432,5.23763,0.86,SimpleBudgetV1
