word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,scratch,1,your,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,your,2,nose,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,nose,3,hum,",",",",soft_pause,0,none,0.110000,0.110000,0.110000,0.110000,0,0
3,hum,4,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,a,5,tune,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,tune,6,count,",",",",region_break,1,comma_with_lull,0.220000,0.220000,0.220000,0.220000,0,1
6,count,7,your,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,your,8,steps,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,steps,9,whisper,",",",",region_break,1,comma_with_lull,0.270000,0.270000,0.270000,0.270000,1,2
9,whisper,10,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,a,11,secret,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,secret,12,and,",",",",region_break,1,comma_with_lull,0.220000,0.220000,0.220000,0.220000,2,3
12,and,13,touch,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
13,touch,14,your,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
14,your,15,lucky,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
15,lucky,16,charm,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
