EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0109871,0.0274678,0.0915986,0.84,SimpleBudgetV1
1,07_Aa,AAA,can't,1,0,0.0495947,0.074392,0.295333,0.94,SimpleBudgetV1
2,06_Eh,EEE,give,2,0,0.0972818,0.122079,0.522512,0.74,SimpleBudgetV1
3,20_FV,FVS,give,2,0,0.106104,0.117549,0.532735,1,SimpleBudgetV1
4,11_Oo,OOO,you,3,0,0.139247,0.173581,0.745147,1,SimpleBudgetV1
5,07_Aa,AAA,a,4,0,0.191474,0.203147,0.939976,0.86,SimpleBudgetV1
6,07_Aa,AAA,sandwich,5,0,0.21526,0.23361,1.0692,0.86,SimpleBudgetV1
7,07_Aa,AAA,sandwich,5,0,0.234316,0.271016,1.20369,0.86,SimpleBudgetV1
8,14_ChJjSh,FVS,sandwich,5,0,0.261488,0.278426,1.28606,0.684226,SimpleBudgetV1
9,20_FV,FVS,for,6,0,0.281428,0.291428,1.36453,1,SimpleBudgetV1
10,10_Or,OOO,for,6,0,0.296385,0.308059,1.43977,0.22,SimpleBudgetV1
11,20_FV,FVS,free,7,0,0.316643,0.328088,1.53573,1,SimpleBudgetV1
12,03_Ee,EEE,free,7,0,0.331903,0.3567,1.64023,0.86,SimpleBudgetV1
13,22_MBP,MBP,matthew,8,1,0.389299,0.404406,1.89058,1,SimpleBudgetV1
14,24_Tongue_Th,FVS,matthew,8,1,0.417625,0.432733,2.02553,0.42,SimpleBudgetV1
15,12_Ww-Oo-,WUH,matthew,8,1,0.428326,0.450987,2.0945,1,SimpleBudgetV1
16,22_MBP,MBP,but,9,2,0.478167,0.488167,2.30178,1,SimpleBudgetV1
17,18_Uh,AAA,but,9,2,0.49381,0.505484,2.38029,0.22,SimpleBudgetV1
18,05_Ay,EEE,i,10,2,0.525055,0.541536,2.54059,0.84,SimpleBudgetV1
19,07_Aa,AAA,can,11,2,0.56248,0.574154,2.70743,0.86,SimpleBudgetV1
20,22_MBP,MBP,make,12,2,0.581784,0.593229,2.79885,1,SimpleBudgetV1
21,07_Aa,AAA,make,12,2,0.597997,0.622795,2.90789,0.86,SimpleBudgetV1
22,11_Oo,OOO,you,13,2,0.639962,0.674297,3.13053,1,SimpleBudgetV1
23,09_Oh,OOO,one,14,2,0.67979,0.697416,3.28047,0.82,SimpleBudgetV1
24,06_Eh,EEE,one,14,2,0.698255,0.730987,3.40441,0.74,SimpleBudgetV1
25,12_Ww-Oo-,WUH,what,15,3,0.766257,0.77793,3.67821,1,SimpleBudgetV1
26,07_Aa,AAA,what,15,3,0.780334,0.794068,3.75018,0.86,SimpleBudgetV1
27,12_Ww-Oo-,WUH,would,16,3,0.800935,0.811922,3.84178,1,SimpleBudgetV1
28,09_Oh,OOO,would,16,3,0.815699,0.827372,3.91375,0.82,SimpleBudgetV1
29,11_Oo,OOO,you,17,3,0.845494,0.879828,4.10967,1,SimpleBudgetV1
30,06_Eh,EEE,like,18,3,0.898903,0.923701,4.34139,0.74,SimpleBudgetV1
31,09_Oh,OOO,on,19,3,0.945408,0.957082,4.53168,0.82,SimpleBudgetV1
32,04_Ih,EEE,it,20,3,0.979743,0.991416,4.69525,0.452292,SimpleBudgetV1
