ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,yemen,0,0,0.0550836,0.503845,0.46,0.54769,0.74,0.0638449,0.09,1.1371
1,1,22_MBP,yemen,0,0,0.137709,0.597798,0.560217,0.635379,1,0.0777981,0.09,1.1371
2,2,06_Eh,yemen,0,0,0.159742,0.622852,0.541426,0.704278,0.74,0.0628523,0.09,1.1371
3,3,07_Aa,has,1,0,0.36255,0.853465,0.824424,0.882505,0.86,0.0534645,0.09,1.1371
4,4,20_FV,faced,2,0,0.458696,0.962792,0.925211,1.00037,1,0.0827918,0.09,1.1371
5,5,07_Aa,faced,2,0,0.508271,1.01916,0.975319,1.06301,0.86,0.0591636,0.09,1.1371
6,6,07_Aa,faced,2,0,0.585388,1.10685,1.02543,1.18828,0.86,0.0668533,0.09,1.1371
7,7,06_Eh,faced,2,0,0.618438,1.14443,1.09433,1.19454,0.74,0.0644346,0.09,1.1371
8,8,07_Aa,a,3,0,0.788196,1.33747,1.30843,1.36651,0.86,0.0574659,0.09,1.1371
9,9,09_Oh,lot,4,0,0.972308,1.54682,1.48513,1.60851,0.82,0.0668204,0.09,1.1371
10,10,09_Oh,of,5,0,1.14707,1.74555,1.71651,1.77459,0.82,0.0655457,0.09,1.1371
11,11,20_FV,of,5,0,1.17261,1.77459,1.74709,1.80209,1,0.0545861,0.09,1.1371
12,12,14_ChJjSh,challenges,6,0,1.25524,1.86854,1.81729,1.91979,0.666217,0.0685394,0.09,1.1371
13,13,07_Aa,challenges,6,0,1.30406,1.92406,1.86427,1.98384,0.86,0.0840571,0.09,1.1371
14,14,07_Aa,challenges,6,0,1.428,2.06406,1.97656,2.15156,0.86,0.0640572,0.09,1.1371
15,15,07_Aa,challenges,6,0,1.51814,2.16748,2.10342,2.23154,0.86,0.0874813,0.09,1.1371
16,16,03_Ee,recently,7,0,1.65334,2.32122,2.2657,2.37674,0.86,0.081223,0.09,1.1371
17,17,24_Tongue_Th,recently,7,0,1.78104,2.46122,2.41425,2.5082,0.42,0.0612233,0.09,1.1371
18,18,03_Ee,recently,7,0,1.80357,2.49205,2.40455,2.57955,0.86,0.0520473,0.09,1.1371
19,19,03_Ee,recently,7,0,1.89371,2.59454,2.53048,2.6586,0.86,0.0745418,0.09,1.1371
20,20,07_Aa,how,8,1,2.49708,3.04446,3.01696,3.07196,0.86,0.0844612,0.09,1
21,21,11_Oo,how,8,1,2.53047,3.08598,3.04008,3.13188,0.94,0.0859814,0.09,1
22,22,07_Aa,can,9,1,2.67185,3.26804,3.24054,3.29554,0.86,0.0680437,0.09,1
23,23,05_Ay,i,10,1,2.81907,3.44578,3.40972,3.48183,0.84,0.085778,0.09,1
24,24,06_Eh,help,11,1,3.00619,3.6634,3.60916,3.71765,0.74,0.0634065,0.09,1
25,25,22_MBP,help,11,1,3.06774,3.72496,3.69746,3.75246,1,0.0849583,0.09,1
26,26,11_Oo,you,12,1,3.21067,3.83162,3.75651,3.90674,0.94,-0.715253,0.15,1
27,27,11_Oo,today,13,1,3.39611,4.01707,3.97576,4.05838,0.94,-0.529805,0.15,1
28,28,05_Ay,today,13,1,3.5173,4.13825,4.08042,4.19609,0.84,-0.408621,0.15,1
