EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,yemen,0,0,0.00504137,0.0285678,0.0550836,0.74,SimpleBudgetV1
1,22_MBP,MBP,yemen,0,0,0.0319287,0.0520942,0.137709,1,SimpleBudgetV1
2,06_Eh,EEE,yemen,0,0,0.0268873,0.0705792,0.159742,0.74,SimpleBudgetV1
3,07_Aa,AAA,has,1,0,0.102813,0.118396,0.36255,0.86,SimpleBudgetV1
4,20_FV,FVS,faced,2,0,0.129854,0.150019,0.458696,1,SimpleBudgetV1
5,07_Aa,AAA,faced,2,0,0.143297,0.166824,0.508271,0.86,SimpleBudgetV1
6,07_Aa,AAA,faced,2,0,0.156741,0.200433,0.585388,0.86,SimpleBudgetV1
7,06_Eh,EEE,faced,2,0,0.175226,0.202113,0.618438,0.74,SimpleBudgetV1
8,07_Aa,AAA,a,3,0,0.232667,0.24825,0.788196,0.86,SimpleBudgetV1
9,09_Oh,OOO,lot,4,0,0.280076,0.313176,0.972308,0.82,SimpleBudgetV1
10,09_Oh,OOO,of,5,0,0.342151,0.357734,1.14707,0.82,SimpleBudgetV1
11,20_FV,FVS,of,5,0,0.352234,0.363234,1.17261,1,SimpleBudgetV1
12,14_ChJjSh,FVS,challenges,6,0,0.369192,0.39669,1.25524,0.666217,SimpleBudgetV1
13,07_Aa,AAA,challenges,6,0,0.381795,0.413877,1.30406,0.86,SimpleBudgetV1
14,07_Aa,AAA,challenges,6,0,0.405856,0.465436,1.428,0.86,SimpleBudgetV1
15,07_Aa,AAA,challenges,6,0,0.445958,0.480331,1.51814,0.86,SimpleBudgetV1
16,03_Ee,EEE,recently,7,0,0.489497,0.519287,1.65334,0.86,SimpleBudgetV1
17,24_Tongue_Th,FVS,recently,7,0,0.530745,0.555952,1.78104,0.42,SimpleBudgetV1
18,03_Ee,EEE,recently,7,0,0.520433,0.580013,1.80357,0.86,SimpleBudgetV1
19,03_Ee,EEE,recently,7,0,0.560535,0.594908,1.89371,0.86,SimpleBudgetV1
20,07_Aa,AAA,how,8,1,0.665181,0.675366,2.19708,0.86,SimpleBudgetV1
21,11_Oo,OOO,how,8,1,0.666454,0.694462,2.23047,0.94,SimpleBudgetV1
22,07_Aa,AAA,can,9,1,0.715799,0.731381,2.37185,0.86,SimpleBudgetV1
23,05_Ay,EEE,i,10,1,0.757505,0.779504,2.51907,0.84,SimpleBudgetV1
24,06_Eh,EEE,help,11,1,0.809039,0.842139,2.70619,0.74,SimpleBudgetV1
25,22_MBP,MBP,help,11,1,0.836728,0.852005,2.76774,1,SimpleBudgetV1
26,11_Oo,OOO,you,12,1,0.865054,0.910885,2.91067,0.94,SimpleBudgetV1
27,11_Oo,OOO,today,13,1,0.931941,0.957148,3.09611,0.94,SimpleBudgetV1
28,05_Ay,EEE,today,13,1,0.96387,0.99916,3.2173,0.84,SimpleBudgetV1
