start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.490000,0.590000,CH,chad,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.590000,0.810000,AE1,chad,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.810000,0.850000,D,chad,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.850000,0.900000,HH,has,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.900000,0.970000,AE1,has,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.970000,1.030000,Z,has,1.0,1,0,2,0,-1,mfa_textgrid_phone
1.030000,1.130000,V,vast,1.0,2,0,0,0,-1,mfa_textgrid_phone
1.130000,1.290000,AE1,vast,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.290000,1.380000,S,vast,1.0,2,0,2,0,-1,mfa_textgrid_phone
1.380000,1.450000,T,vast,1.0,2,0,3,0,-1,mfa_textgrid_phone
1.450000,1.510000,D,deserts,1.0,3,0,0,0,-1,mfa_textgrid_phone
1.510000,1.620000,EH1,deserts,1.0,3,0,1,0,-1,mfa_textgrid_phone
1.620000,1.690000,Z,deserts,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.690000,1.800000,ER0,deserts,1.0,3,0,3,0,-1,mfa_textgrid_phone
1.800000,1.860000,T,deserts,1.0,3,0,4,0,-1,mfa_textgrid_phone
1.860000,1.930000,S,deserts,1.0,3,0,5,0,-1,mfa_textgrid_phone
1.930000,2.020000,AE1,and,1.0,4,0,0,0,-1,mfa_textgrid_phone
2.020000,2.060000,N,and,1.0,4,0,1,0,-1,mfa_textgrid_phone
2.060000,2.090000,D,and,1.0,4,0,2,0,-1,mfa_textgrid_phone
2.120000,2.200000,IH1,interesting,1.0,5,0,0,0,-1,mfa_textgrid_phone
2.200000,2.230000,N,interesting,1.0,5,0,1,0,-1,mfa_textgrid_phone
2.230000,2.290000,T,interesting,1.0,5,0,2,0,-1,mfa_textgrid_phone
2.290000,2.320000,R,interesting,1.0,5,0,3,0,-1,mfa_textgrid_phone
2.320000,2.360000,IH0,interesting,1.0,5,0,4,0,-1,mfa_textgrid_phone
2.360000,2.390000,S,interesting,1.0,5,0,5,0,-1,mfa_textgrid_phone
2.390000,2.450000,T,interesting,1.0,5,0,6,0,-1,mfa_textgrid_phone
2.450000,2.500000,IH0,interesting,1.0,5,0,7,0,-1,mfa_textgrid_phone
2.500000,2.570000,NG,interesting,1.0,5,0,8,0,-1,mfa_textgrid_phone
2.570000,2.650000,W,wildlife,1.0,6,0,0,0,-1,mfa_textgrid_phone
2.650000,2.770000,AY1,wildlife,1.0,6,0,1,0,-1,mfa_textgrid_phone
2.770000,2.840000,L,wildlife,1.0,6,0,2,0,-1,mfa_textgrid_phone
2.840000,2.900000,D,wildlife,1.0,6,0,3,0,-1,mfa_textgrid_phone
2.900000,2.940000,L,wildlife,1.0,6,0,4,0,-1,mfa_textgrid_phone
2.940000,3.070000,AY2,wildlife,1.0,6,0,5,0,-1,mfa_textgrid_phone
3.070000,3.280000,F,wildlife,1.0,6,0,6,0,-1,mfa_textgrid_phone
3.670000,3.730000,N,need,1.0,7,1,0,1,-1,mfa_textgrid_phone
3.730000,3.810000,IY1,need,1.0,7,1,1,1,-1,mfa_textgrid_phone
3.810000,3.850000,D,need,1.0,7,1,2,1,-1,mfa_textgrid_phone
3.850000,3.900000,EH1,anything,1.0,8,1,0,1,-1,mfa_textgrid_phone
3.900000,3.950000,N,anything,1.0,8,1,1,1,-1,mfa_textgrid_phone
3.950000,4.000000,IY0,anything,1.0,8,1,2,1,-1,mfa_textgrid_phone
4.000000,4.070000,TH,anything,1.0,8,1,3,1,-1,mfa_textgrid_phone
4.070000,4.110000,IH2,anything,1.0,8,1,4,1,-1,mfa_textgrid_phone
4.110000,4.170000,NG,anything,1.0,8,1,5,1,-1,mfa_textgrid_phone
4.170000,4.250000,EH1,else,1.0,9,1,0,1,-1,mfa_textgrid_phone
4.250000,4.350000,L,else,1.0,9,1,1,1,-1,mfa_textgrid_phone
4.350000,4.590000,S,else,1.0,9,1,2,1,-1,mfa_textgrid_phone
