word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,austria,1,is,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,is,2,where,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,where,3,you'll,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,you'll,4,find,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,find,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,the,6,famous,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,famous,7,salzburg,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,salzburg,8,home,",",",",soft_pause,0,none,0.080000,0.080000,0.080000,0.080000,0,0
8,home,9,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,of,10,mozart,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
