ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,03_Ee,deal's,0,0,0.127838,0.397307,0.34,0.454613,0.86,0.0773067,0.09,1
1,1,09_Oh,not,1,0,0.348248,0.617717,0.56041,0.675023,0.82,0.0577168,0.09,1
2,2,07_Aa,about,2,0,0.481552,0.751021,0.723521,0.778521,0.86,0.0710209,0.09,1
3,3,22_MBP,about,2,0,0.53974,0.809209,0.774296,0.844122,1,0.0892092,0.09,1
4,4,11_Oo,about,2,0,0.650298,0.949209,0.875775,1.02264,0.94,0.0692091,0.09,1.20192
5,5,06_Eh,toes,3,0,0.8596,1.29851,1.21768,1.37934,0.74,0.0644399,0.09,1.41055
6,6,22_MBP,mate,4,1,1.39544,1.59932,1.55964,1.63899,1,0.0793177,0.09,1.5
7,7,07_Aa,mate,4,1,1.50124,1.73932,1.65336,1.82528,0.86,0.0593178,0.09,1.5
8,8,07_Aa,sandwich,5,2,2.07375,2.39785,2.35429,2.44141,0.86,0.0778496,0.09,1.02727
9,9,07_Aa,sandwich,5,2,2.20423,2.53785,2.45035,2.62535,0.86,0.0578499,0.09,1.0462
10,10,14_ChJjSh,sandwich,5,2,2.28415,2.67785,2.63642,2.71928,0.718393,0.0778501,0.09,1.05845
11,11,07_Aa,and,6,2,2.43328,2.97896,2.94883,3.00909,0.86,-0.447918,0.15,1.1169
12,12,14_ChJjSh,chips,7,2,2.52638,3.08294,3.0534,3.11248,0.709023,-0.343934,0.15,1.1169
13,13,04_Ih,chips,7,2,2.62777,3.19618,3.13218,3.26019,0.22,-0.230692,0.15,1.1169
14,14,22_MBP,chips,7,2,2.65422,3.22572,3.19618,3.25526,1,-0.201151,0.15,1.1169
15,15,24_Tongue_Th,that's,8,3,3.17684,3.80943,3.77989,3.83897,0.42,0.382556,0.15,1.1169
16,16,07_Aa,that's,8,3,3.27823,3.92267,3.8562,3.98914,0.86,0.495797,0.15,1.1169
17,17,24_Tongue_Th,the,9,3,3.38579,4.04281,4.01531,4.07031,0.42,0.615931,0.15,1.1169
18,18,06_Eh,the,9,3,3.46037,4.12611,4.09421,4.15802,0.74,0.699237,0.15,1.1169
19,19,03_Ee,deal,10,3,3.64852,4.33625,4.27224,4.40025,0.86,0.909373,0.15,1.1169
