word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,place,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,largest,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,largest,3,block,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,block,4,on,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,on,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,the,6,bottom,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,bottom,7,and,,,none,0,none,0.060000,0.060000,0.000000,0.060000,0,0
7,and,8,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,the,9,smallest,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,smallest,10,block,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,block,11,on,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,on,12,top,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
