word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,i'm,1,sorry,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,sorry,2,i,",",",",region_break,1,comma_with_lull,0.370000,0.370000,0.370000,0.370000,0,1
2,i,3,didn't,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,didn't,4,catch,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,catch,5,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,that,6,can,.,.,region_break,1,hard_punctuation_with_lull,0.360000,0.360000,0.360000,0.360000,1,2
6,can,7,i,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,i,8,help,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,help,9,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,you,10,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,with,11,something,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,something,12,else,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
