ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,03_Ee,greece,0,0,0.215342,0.626724,0.539225,0.714224,0.86,0.0667245,0.09,1.31277
1,1,04_Ih,is,1,0,0.526325,1.03497,0.975314,1.09463,0.38,0.0749722,0.09,1.31277
2,2,24_Tongue_Th,the,2,0,0.678698,1.235,1.19991,1.27009,0.42,0.0750021,0.09,1.31277
3,3,06_Eh,the,2,0,0.804338,1.375,1.31183,1.43817,0.74,0.0550022,0.09,1.31277
4,4,22_MBP,birthplace,3,0,0.96087,1.60543,1.51886,1.69199,1,0.0854279,0.09,1.31277
5,5,24_Tongue_Th,birthplace,3,0,1.09824,1.74543,1.65886,1.83199,0.42,0.065428,0.09,1.31277
6,6,07_Aa,birthplace,3,0,1.22463,1.88543,1.79793,1.97293,0.86,0.0854281,0.09,1.31277
7,7,09_Oh,of,4,0,1.61046,2.41126,2.3516,2.47092,0.82,0.058187,0.09,1.31277
8,8,20_FV,of,4,0,1.6559,2.51784,2.47573,2.55996,1,0.0778451,0.09,1.31277
9,9,12_Ww-Oo-,western,5,0,1.79135,2.69565,2.60815,2.78315,1,0.0556493,0.09,1.31277
10,10,06_Eh,western,5,0,2.00698,2.83565,2.74815,2.92315,0.74,0.0756495,0.09,1.31277
11,11,22_MBP,philosophy,6,0,2.29153,3.34919,3.26169,3.43669,1,-0.317682,0.15,1.31277
12,12,04_Ih,philosophy,6,0,2.4096,3.48919,3.40169,3.57669,0.713321,-0.177682,0.15,1.31277
13,13,03_Ee,philosophy,6,0,2.66935,3.62919,3.54169,3.71669,0.86,-0.0376816,0.15,1.31277
14,14,22_MBP,philosophy,6,0,2.80315,3.76919,3.68169,3.85669,1,0.102319,0.15,1.31277
15,15,03_Ee,philosophy,6,0,2.93696,3.90919,3.82169,3.99669,0.86,0.242319,0.15,1.31277
16,16,07_Aa,and,7,0,3.15498,4.26721,4.20755,4.32687,0.86,0.668521,0.15,1.31277
17,17,22_MBP,democracy,8,0,3.4859,4.61687,4.52937,4.70437,1,0.95,0.15,1.31277
18,18,24_Tongue_Th,democracy,8,0,3.67655,4.65687,4.56937,4.74437,0.42,0.99,0.15,1.31277
19,19,03_Ee,democracy,8,0,3.72378,4.6734,4.5859,4.7609,0.86,1.00653,0.15,1.31277
20,20,03_Ee,democracy,8,0,3.91268,4.7134,4.6259,4.8009,0.94,1.04653,0.15,1.31277
