EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,03_Ee,EEE,greece,0,0,0.029304,0.0769231,0.215342,0.86,SimpleBudgetV1
1,04_Ih,EEE,is,1,0,0.118608,0.141026,0.526325,0.38,SimpleBudgetV1
2,24_Tongue_Th,FVS,the,2,0,0.160806,0.173993,0.678698,0.42,SimpleBudgetV1
3,06_Eh,EEE,the,2,0,0.18652,0.210256,0.804338,0.74,SimpleBudgetV1
4,22_MBP,MBP,birthplace,3,0,0.220733,0.25326,0.96087,1,SimpleBudgetV1
5,24_Tongue_Th,FVS,birthplace,3,0,0.254615,0.287143,1.09824,0.42,SimpleBudgetV1
6,07_Aa,AAA,birthplace,3,0,0.266813,0.337289,1.22463,0.86,SimpleBudgetV1
7,09_Oh,OOO,of,4,0,0.386007,0.408425,1.61046,0.82,SimpleBudgetV1
8,20_FV,FVS,of,4,0,0.400513,0.416337,1.6559,1,SimpleBudgetV1
9,12_Ww-Oo-,WUH,western,5,0,0.422491,0.461172,1.79135,1,SimpleBudgetV1
10,06_Eh,EEE,western,5,0,0.46359,0.526447,2.00698,0.74,SimpleBudgetV1
11,22_MBP,MBP,philosophy,6,0,0.541905,0.588498,2.29153,1,SimpleBudgetV1
12,04_Ih,EEE,philosophy,6,0,0.567143,0.621502,2.4096,0.713321,SimpleBudgetV1
13,03_Ee,EEE,philosophy,6,0,0.607912,0.708865,2.66935,0.86,SimpleBudgetV1
14,22_MBP,MBP,philosophy,6,0,0.668095,0.714689,2.80316,1,SimpleBudgetV1
15,03_Ee,EEE,philosophy,6,0,0.693333,0.755458,2.93696,0.86,SimpleBudgetV1
16,07_Aa,AAA,and,7,0,0.76696,0.789377,3.15498,0.86,SimpleBudgetV1
17,22_MBP,MBP,democracy,8,0,0.836492,0.883085,3.4859,1,SimpleBudgetV1
18,24_Tongue_Th,FVS,democracy,8,0,0.885458,0.928169,3.67655,0.42,SimpleBudgetV1
19,03_Ee,EEE,democracy,8,0,0.867985,0.968938,3.72378,0.86,SimpleBudgetV1
20,03_Ee,EEE,democracy,8,0,0.935934,0.994176,3.91268,0.94,SimpleBudgetV1
