start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.430000,0.940000,spn,red,1.0,0,0,0,0,-1,mfa_textgrid_phone
1.060000,1.240000,AO1,orange,1.0,1,0,0,0,-1,mfa_textgrid_phone
1.240000,1.340000,R,orange,1.0,1,0,1,0,-1,mfa_textgrid_phone
1.340000,1.470000,IH0,orange,1.0,1,0,2,0,-1,mfa_textgrid_phone
1.470000,1.570000,N,orange,1.0,1,0,3,0,-1,mfa_textgrid_phone
1.570000,1.680000,JH,orange,1.0,1,0,4,0,-1,mfa_textgrid_phone
1.680000,1.780000,Y,yellow,1.0,2,0,0,0,-1,mfa_textgrid_phone
1.780000,1.860000,EH1,yellow,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.860000,1.970000,L,yellow,1.0,2,0,2,0,-1,mfa_textgrid_phone
1.970000,2.180000,OW0,yellow,1.0,2,0,3,0,-1,mfa_textgrid_phone
2.180000,2.290000,G,green,1.0,3,0,0,0,-1,mfa_textgrid_phone
2.290000,2.400000,R,green,1.0,3,0,1,0,-1,mfa_textgrid_phone
2.400000,2.620000,IY1,green,1.0,3,0,2,0,-1,mfa_textgrid_phone
2.620000,2.710000,N,green,1.0,3,0,3,0,-1,mfa_textgrid_phone
2.710000,2.780000,B,blue,1.0,4,0,0,0,-1,mfa_textgrid_phone
2.780000,2.870000,L,blue,1.0,4,0,1,0,-1,mfa_textgrid_phone
2.870000,3.250000,UW1,blue,1.0,4,0,2,0,-1,mfa_textgrid_phone
3.470000,3.580000,IH1,indigo,1.0,5,1,0,1,-1,mfa_textgrid_phone
3.580000,3.630000,N,indigo,1.0,5,1,1,1,-1,mfa_textgrid_phone
3.630000,3.680000,D,indigo,1.0,5,1,2,1,-1,mfa_textgrid_phone
3.680000,3.730000,IH0,indigo,1.0,5,1,3,1,-1,mfa_textgrid_phone
3.730000,3.810000,G,indigo,1.0,5,1,4,1,-1,mfa_textgrid_phone
3.810000,4.040000,OW2,indigo,1.0,5,1,5,1,-1,mfa_textgrid_phone
4.040000,4.200000,V,violet,1.0,6,1,0,1,-1,mfa_textgrid_phone
4.200000,4.350000,AY1,violet,1.0,6,1,1,1,-1,mfa_textgrid_phone
4.350000,4.430000,AH0,violet,1.0,6,1,2,1,-1,mfa_textgrid_phone
4.430000,4.480000,L,violet,1.0,6,1,3,1,-1,mfa_textgrid_phone
4.480000,4.590000,IH0,violet,1.0,6,1,4,1,-1,mfa_textgrid_phone
4.590000,4.640000,T,violet,1.0,6,1,5,1,-1,mfa_textgrid_phone
4.640000,4.780000,S,sing,1.0,7,1,0,1,-1,mfa_textgrid_phone
4.780000,4.790000,IH1,sing,1.0,7,1,1,1,-1,mfa_textgrid_phone
4.790000,4.820000,NG,sing,1.0,7,1,2,1,-1,mfa_textgrid_phone
5.110000,5.340000,IH0,it,1.0,8,2,0,2,-1,mfa_textgrid_phone
5.340000,5.370000,T,it,1.0,8,2,1,2,-1,mfa_textgrid_phone
5.370000,5.420000,W,with,1.0,9,2,0,2,-1,mfa_textgrid_phone
5.420000,5.510000,IH1,with,1.0,9,2,1,2,-1,mfa_textgrid_phone
5.510000,5.570000,TH,with,1.0,9,2,2,2,-1,mfa_textgrid_phone
5.570000,5.650000,M,me,1.0,10,2,0,2,-1,mfa_textgrid_phone
5.650000,5.980000,IY1,me,1.0,10,2,1,2,-1,mfa_textgrid_phone
