ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,colombia,0,0,0.057518,0.54106,0.49,0.59212,0.86,0.0610602,0.09,1.22916
1,1,22_MBP,colombia,0,0,0.179744,0.68106,0.633928,0.728193,1,0.0810602,0.09,1.22916
2,2,07_Aa,colombia,0,0,0.185336,0.698168,0.610668,0.785668,0.86,0.0581683,0.09,1.22916
3,3,07_Aa,colombia,0,0,0.262027,0.792433,0.733518,0.851349,0.86,0.0724331,0.09,1.22916
4,4,04_Ih,is,1,0,0.393679,0.954255,0.926755,0.981754,0.290851,0.0742544,0.09,1.22916
5,5,06_Eh,home,2,0,0.550327,1.1468,1.09007,1.20353,0.74,0.0667993,0.09,1.22916
6,6,22_MBP,home,2,0,0.558315,1.1568,1.1293,1.1843,1,0.0767993,0.09,1.22916
7,7,11_Oo,to,3,0,0.704134,1.33585,1.306,1.3657,0.94,0.0558528,0.09,1.22916
8,8,24_Tongue_Th,the,4,0,0.771878,1.41912,1.39162,1.44662,0.42,0.0591201,0.09,1.22916
9,9,06_Eh,the,4,0,0.831952,1.49296,1.46468,1.52124,0.74,0.052961,0.09,1.22916
10,10,07_Aa,tallest,5,0,0.930737,1.61438,1.57406,1.65471,0.86,0.0543833,0.09,1.22916
11,11,07_Aa,tallest,5,0,1.01644,1.71972,1.64483,1.79461,0.86,0.0797206,0.09,1.22916
12,12,22_MBP,person,6,0,1.13829,1.8695,1.83493,1.90406,1,0.069497,0.09,1.22916
13,13,06_Eh,person,6,0,1.17344,1.9127,1.87238,1.95303,0.74,0.0727019,0.09,1.22916
14,14,06_Eh,person,6,0,1.25077,2.00775,1.93286,2.08264,0.74,0.0877522,0.09,1.22916
15,15,09_Oh,person,6,0,1.29061,2.05672,2.01063,2.1028,0.82,0.0567178,0.09,1.22916
16,16,04_Ih,in,7,0,1.42332,2.21985,2.19235,2.24735,0.22,0.0598483,0.09,1.22916
17,17,24_Tongue_Th,the,8,0,1.49618,2.3094,2.2819,2.3369,0.42,0.0694001,0.09,1.22916
18,18,06_Eh,the,8,0,1.55625,2.38324,2.35496,2.41152,0.74,0.063241,0.09,1.22916
19,19,12_Ww-Oo-,world,9,0,1.62968,2.47349,2.43858,2.5084,1,0.0734911,0.09,1.22916
20,20,09_Oh,world,9,0,1.70779,2.5695,2.51277,2.62623,0.82,0.0895014,0.09,1.22916
21,21,06_Eh,ever,10,0,1.81164,2.69715,2.65683,2.73748,0.74,0.057152,0.09,1.22916
22,22,20_FV,ever,10,0,1.87022,2.76916,2.73459,2.80372,1,0.08916,0.09,1.22916
23,23,06_Eh,ever,10,0,1.91826,2.8282,2.75332,2.90309,0.74,0.0682063,0.09,1.22916
24,24,06_Eh,recorded,11,0,2.0742,3.01988,2.96882,3.07094,0.74,-0.726998,0.15,1.22916
25,25,24_Tongue_Th,recorded,11,0,2.18284,3.15342,3.11021,3.19662,0.42,-0.593456,0.15,1.22916
26,26,06_Eh,recorded,11,0,2.20202,3.17699,3.08949,3.26449,0.74,-0.56989,0.15,1.22916
27,27,06_Eh,recorded,11,0,2.27871,3.27125,3.21233,3.33017,0.74,-0.475625,0.15,1.22916
