start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.490000,0.600000,HH,HH,hello,1.0,0,0,-1,HH,0,mfa_textgrid_phone
0.600000,0.640000,AH0,AH0,hello,1.0,0,0,-1,AH0,1,mfa_textgrid_phone
0.640000,0.710000,L,L,hello,1.0,0,0,-1,L,2,mfa_textgrid_phone
0.710000,1.140000,OW1,OW1,hello,1.0,0,0,-1,OW1,3,mfa_textgrid_phone
1.280000,1.370000,AY1,AY1,i'm,1.0,1,1,-1,AY1,0,mfa_textgrid_phone
1.370000,1.410000,M,M,i'm,1.0,1,1,-1,M,1,mfa_textgrid_phone
1.410000,1.550000,L,L,lana,1.0,2,1,-1,L,0,mfa_textgrid_phone
1.550000,1.680000,AE1,AE1,lana,1.0,2,1,-1,AE1,1,mfa_textgrid_phone
1.680000,1.730000,N,N,lana,1.0,2,1,-1,N,2,mfa_textgrid_phone
1.730000,2.050000,AH0,AH0,lana,1.0,2,1,-1,AH0,3,mfa_textgrid_phone
2.130000,2.230000,N,N,nice,1.0,3,1,-1,N,0,mfa_textgrid_phone
2.230000,2.320000,AY1,AY1,nice,1.0,3,1,-1,AY1,1,mfa_textgrid_phone
2.320000,2.420000,S,S,nice,1.0,3,1,-1,S,2,mfa_textgrid_phone
2.420000,2.500000,T,T,to,1.0,4,1,-1,T,0,mfa_textgrid_phone
2.500000,2.530000,AH0,AH0,to,1.0,4,1,-1,AH0,1,mfa_textgrid_phone
2.530000,2.600000,M,M,meet,1.0,5,1,-1,M,0,mfa_textgrid_phone
2.600000,2.750000,IY1,IY1,meet,1.0,5,1,-1,IY1,1,mfa_textgrid_phone
2.750000,2.780000,T,T,meet,1.0,5,1,-1,T,2,mfa_textgrid_phone
2.780000,2.900000,Y,Y,you,1.0,6,1,-1,Y,0,mfa_textgrid_phone
2.900000,3.100000,UW1,UW1,you,1.0,6,1,-1,UW1,1,mfa_textgrid_phone
