EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,03_Ee,EEE,unity,0,0,0.00681629,0.042261,0.0562357,0.86,SimpleBudgetV1
1,24_Tongue_Th,FVS,unity,0,0,0.0558936,0.0858853,0.162459,0.42,SimpleBudgetV1
2,03_Ee,EEE,unity,0,0,0.0436243,0.114514,0.181204,0.86,SimpleBudgetV1
3,03_Ee,EEE,unity,0,0,0.0913383,0.132236,0.256185,0.86,SimpleBudgetV1
4,04_Ih,EEE,in,1,0,0.160864,0.181214,0.391973,0.466825,SimpleBudgetV1
5,20_FV,FVS,diversity,2,0,0.223981,0.266275,0.561764,1,SimpleBudgetV1
6,14_ChJjSh,FVS,diversity,2,0,0.271953,0.310723,0.667665,0.661,SimpleBudgetV1
7,03_Ee,EEE,diversity,2,0,0.252569,0.344206,0.68382,0.86,SimpleBudgetV1
8,03_Ee,EEE,diversity,2,0,0.314248,0.367116,0.780746,0.86,SimpleBudgetV1
9,24_Tongue_Th,FVS,that's,3,1,0.421446,0.441397,0.988696,0.42,SimpleBudgetV1
10,07_Aa,AAA,that's,3,1,0.447215,0.492103,1.07633,0.86,SimpleBudgetV1
11,12_Ww-Oo-,WUH,what,4,1,0.499451,0.519801,1.16792,1,SimpleBudgetV1
12,07_Aa,AAA,what,4,1,0.52399,0.54793,1.22827,0.86,SimpleBudgetV1
13,22_MBP,MBP,makes,5,1,0.558903,0.585237,1.31102,1,SimpleBudgetV1
14,07_Aa,AAA,makes,5,1,0.578653,0.609377,1.36131,0.86,SimpleBudgetV1
15,07_Aa,AAA,makes,5,1,0.59621,0.653267,1.43172,0.86,SimpleBudgetV1
16,06_Eh,EEE,makes,5,1,0.620349,0.655461,1.4619,0.74,SimpleBudgetV1
17,09_Oh,OOO,our,6,1,0.697423,0.740648,1.64783,0.82,SimpleBudgetV1
18,22_MBP,MBP,bodega,7,1,0.748495,0.781214,1.75283,1,SimpleBudgetV1
19,09_Oh,OOO,bodega,7,1,0.775761,0.813932,1.82156,0.82,SimpleBudgetV1
20,05_Ay,EEE,bodega,7,1,0.818022,0.848013,1.90904,0.84,SimpleBudgetV1
21,07_Aa,AAA,bodega,7,1,0.845287,0.886185,1.98402,0.86,SimpleBudgetV1
22,22_MBP,MBP,special,8,1,0.90062,0.926954,2.09414,1,SimpleBudgetV1
23,06_Eh,EEE,special,8,1,0.9141,0.944824,2.13006,0.74,SimpleBudgetV1
24,07_Aa,AAA,special,8,1,0.925387,0.982444,2.1861,0.86,SimpleBudgetV1
