index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,09_Oh,hello,0,0,0,0.131250,0.920000,OW,3,cmu_oh_vowel
1,06_Eh,there,1,0,0,0.200000,0.920000,EH,1,cmu_eh_vowel
2,12_Ww-Oo-,what,2,1,0,0.266667,0.880000,W,0,cmu_w
3,07_Aa,what,2,1,0,0.300000,0.920000,AH,1,cmu_open_vowel
4,07_Aa,can,3,1,0,0.400000,0.920000,AE,1,cmu_open_vowel
5,05_Ay,i,4,1,0,0.500000,0.940000,AY,0,cmu_ay
6,06_Eh,get,5,1,0,0.600000,0.920000,EH,1,cmu_eh_vowel
7,20_FV,for,6,1,0,0.666667,0.960000,F,0,cmu_fv
8,09_Oh,for,6,1,0,0.700000,0.920000,AO,1,cmu_oh_vowel
9,11_Oo,you,7,1,0,0.825000,0.920000,UW,1,cmu_oo_vowel
10,06_Eh,today,8,1,0,0.980125,0.920000,EY,3,cmu_eh_vowel
