index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,03_Ee,ethiopia,0,0,0,0.012245,0.920000,IY,0,cmu_front_vowel
1,09_Oh,ethiopia,0,0,0,0.085714,0.920000,OW,3,cmu_oh_vowel
2,22_MBP,ethiopia,0,0,0,0.110204,1.000000,P,4,cmu_bilabial
3,03_Ee,ethiopia,0,0,0,0.134694,0.500000,IY,5,cmu_front_vowel
4,07_Aa,has,1,0,0,0.200000,0.920000,AE,1,cmu_open_vowel
5,06_Eh,ancient,2,0,0,0.238095,0.920000,EY,0,cmu_eh_vowel
6,14_ChJjSh,ancient,2,0,0,0.276190,0.820000,CH,2,cmu_affricate_sibilant
7,11_Oo,ruins,3,0,0,0.368571,0.920000,UW,1,cmu_oo_vowel
8,07_Aa,and,4,0,0,0.438095,0.500000,AH,0,cmu_open_vowel
9,03_Ee,delicious,5,0,0,0.557143,0.920000,IH,3,cmu_front_vowel
10,14_ChJjSh,delicious,5,0,0,0.577551,0.820000,SH,4,cmu_affricate_sibilant
11,07_Aa,coffee,6,0,0,0.660714,0.920000,AA,1,cmu_open_vowel
12,20_FV,coffee,6,0,0,0.682143,0.960000,F,2,cmu_fv
13,03_Ee,coffee,6,0,0,0.703571,0.500000,IY,3,cmu_front_vowel
14,12_Ww-Oo-,want,7,1,1,0.721429,0.880000,W,0,cmu_w
15,07_Aa,want,7,1,1,0.735714,0.920000,AA,1,cmu_open_vowel
16,11_Oo,to,8,1,1,0.814286,0.920000,UW,1,cmu_oo_vowel
17,05_Ay,try,9,1,1,0.876190,0.940000,AY,2,cmu_ay
18,07_Aa,some,10,1,1,0.914286,0.920000,AH,1,cmu_open_vowel
19,22_MBP,some,10,1,1,0.933333,1.000000,M,2,cmu_bilabial
20,14_ChJjSh,chips,11,1,1,0.950000,0.820000,CH,0,cmu_affricate_sibilant
21,03_Ee,chips,11,1,1,0.964286,0.920000,IH,1,cmu_front_vowel
22,22_MBP,chips,11,1,1,0.978571,1.000000,P,2,cmu_bilabial
