EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,the,0,0,0.00018483,0.0101848,0.0298114,0.42,SimpleBudgetV1
1,06_Eh,EEE,the,0,0,0.0152088,0.0276524,0.12322,0.74,SimpleBudgetV1
2,20_FV,FVS,first,1,0,0.0345655,0.0460874,0.231866,1,SimpleBudgetV1
3,04_Ih,EEE,first,1,0,0.049928,0.074892,0.358841,0.345999,SimpleBudgetV1
4,20_FV,FVS,four,2,0,0.0825732,0.0940951,0.507898,1,SimpleBudgetV1
5,10_Or,OOO,four,2,0,0.0979357,0.1229,0.634873,0.36,SimpleBudgetV1
6,07_Aa,AAA,are,3,0,0.151051,0.168027,0.917308,0.86,SimpleBudgetV1
7,07_Aa,AAA,alpha,4,0,0.181776,0.19952,1.09618,0.86,SimpleBudgetV1
8,22_MBP,MBP,alpha,4,0,0.20459,0.219798,1.22006,1,SimpleBudgetV1
9,07_Aa,AAA,alpha,4,0,0.227403,0.247681,1.3658,0.86,SimpleBudgetV1
10,22_MBP,MBP,beta,5,1,0.269016,0.284225,1.59049,1,SimpleBudgetV1
11,06_Eh,EEE,beta,5,1,0.285175,0.302919,1.69069,0.74,SimpleBudgetV1
12,07_Aa,AAA,beta,5,1,0.290562,0.323514,1.76539,0.86,SimpleBudgetV1
13,07_Aa,AAA,beta,5,1,0.315593,0.335871,1.87287,0.86,SimpleBudgetV1
14,22_MBP,MBP,gamma,6,2,0.384138,0.399347,2.25242,1,SimpleBudgetV1
15,07_Aa,AAA,gamma,6,2,0.380336,0.413289,2.28157,0.86,SimpleBudgetV1
16,07_Aa,AAA,gamma,6,2,0.406952,0.42723,2.39816,0.86,SimpleBudgetV1
17,06_Eh,EEE,delta,7,3,0.459971,0.477715,2.69572,0.74,SimpleBudgetV1
18,07_Aa,AAA,delta,7,3,0.47011,0.503063,2.79775,0.86,SimpleBudgetV1
19,07_Aa,AAA,delta,7,3,0.496726,0.517004,2.91434,0.86,SimpleBudgetV1
20,11_Oo,OOO,you,8,4,0.549208,0.583773,3.25717,0.94,SimpleBudgetV1
21,03_Ee,EEE,seem,9,4,0.602977,0.62794,3.53872,0.86,SimpleBudgetV1
22,22_MBP,MBP,seem,9,4,0.62386,0.635382,3.62015,1,SimpleBudgetV1
23,07_Aa,AAA,distracted,10,4,0.639942,0.66241,3.74409,0.86,SimpleBudgetV1
24,14_ChJjSh,FVS,distracted,10,4,0.67278,0.691791,3.92296,0.661,SimpleBudgetV1
25,07_Aa,AAA,distracted,10,4,0.663274,0.708209,3.94283,0.86,SimpleBudgetV1
26,07_Aa,AAA,distracted,10,4,0.693519,0.719443,4.06208,0.86,SimpleBudgetV1
27,03_Ee,EEE,need,11,5,0.763802,0.788766,4.46343,0.86,SimpleBudgetV1
28,07_Aa,AAA,a,12,5,0.810619,0.822372,4.69463,0.86,SimpleBudgetV1
29,07_Aa,AAA,sandwich,13,5,0.834566,0.853039,4.85164,0.86,SimpleBudgetV1
30,07_Aa,AAA,sandwich,13,5,0.853749,0.890696,5.01505,0.86,SimpleBudgetV1
31,14_ChJjSh,FVS,sandwich,13,5,0.881104,0.898157,5.11514,0.743826,SimpleBudgetV1
32,11_Oo,OOO,to,14,5,0.916928,0.930062,5.30985,0.94,SimpleBudgetV1
33,20_FV,FVS,focus,15,5,0.93663,0.951839,5.4291,1,SimpleBudgetV1
34,09_Oh,OOO,focus,15,5,0.956908,0.989861,5.5967,0.82,SimpleBudgetV1
35,18_Uh,AAA,focus,15,5,0.97085,0.991128,5.64043,0.72,SimpleBudgetV1
