ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we've,0,0,0.0305561,0.430556,0.4,0.461112,1,0.0705562,0.09,1
1,1,06_Eh,we've,0,0,0.11815,0.51815,0.465186,0.571114,0.74,0.0781504,0.09,1
2,2,20_FV,we've,0,0,0.142595,0.542595,0.515095,0.570095,1,0.0625953,0.09,1
3,3,07_Aa,got,1,0,0.285842,0.685842,0.650642,0.721043,0.86,0.0858423,0.09,1
4,4,14_ChJjSh,jalapeno,2,0,0.4022,0.729804,0.687309,0.772299,0.770989,0.089804,0.09,0.82
5,5,22_MBP,jalapeno,2,0,0.593298,0.869804,0.827309,0.912299,1,0.0698039,0.09,0.82
6,6,09_Oh,jalapeno,2,0,0.600855,0.892702,0.805202,0.980201,0.82,0.0527014,0.09,0.82
7,7,09_Oh,jalapeno,2,0,0.747688,1.0131,0.956444,1.06976,0.82,0.0531038,0.09,0.82
8,8,22_MBP,barbecue,3,1,1.03442,1.24823,1.21856,1.27789,1,0.0882281,0.09,0.82
9,9,11_Oo,barbecue,3,1,1.17914,1.36689,1.30262,1.43117,0.94,0.0868934,0.09,0.82
10,10,11_Oo,barbecue,3,1,1.26808,1.43982,1.40027,1.47938,0.94,0.0798231,0.09,0.82
11,11,07_Aa,and,4,2,1.80287,2.10493,2.07743,2.13243,0.86,0.0649345,0.09,1
12,12,06_Eh,even,5,2,1.89808,2.20015,2.1625,2.23779,0.74,0.0801475,0.09,1
13,13,20_FV,even,5,2,1.96531,2.26737,2.2351,2.29964,1,0.0673709,0.09,1
14,14,06_Eh,even,5,2,2.02043,2.32249,2.25258,2.39241,0.74,0.0824943,0.09,1
15,15,20_FV,truffle,6,2,2.26781,2.56988,2.53761,2.60214,1,0.0898767,0.09,1
16,16,06_Eh,truffle,6,2,2.28932,2.59139,2.52147,2.6613,0.74,0.0713882,0.09,1
17,17,04_Ih,if,7,2,2.48733,2.78939,2.76189,2.81689,0.22,0.0693922,0.09,1
18,18,20_FV,if,7,2,2.51226,2.81432,2.78682,2.84182,1,0.0543261,0.09,1
19,19,09_Oh,you're,8,2,2.66708,2.96914,2.91618,3.02211,0.82,0.0891438,0.09,1
20,20,03_Ee,really,9,2,2.84227,3.14433,3.10669,3.18198,0.86,0.0643325,0.09,1
21,21,03_Ee,really,9,2,2.90859,3.21066,3.14075,3.28057,0.86,0.0506597,0.09,1
22,22,03_Ee,really,9,2,2.99912,3.30119,3.25816,3.34421,0.86,0.0611873,0.09,1
23,23,07_Aa,daring,10,2,3.08875,3.39082,3.35317,3.42846,0.86,0.0708184,0.09,1
24,24,07_Aa,daring,10,2,3.17749,3.47955,3.40964,3.54946,0.86,0.0795536,0.09,1
