ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,iran,0,0,0.0368555,0.144068,0.1,0.188137,0.701419,0.0640683,0.09,1.1957
1,1,07_Aa,iran,0,0,0.16133,0.284068,0.197595,0.370542,0.86,0.0840683,0.09,1.1957
2,2,04_Ih,is,1,0,0.366153,0.537811,0.50697,0.568651,0.521798,0.0578106,0.09,1.1957
3,3,09_Oh,known,2,0,0.552095,0.760143,0.694632,0.825653,0.82,0.0801425,0.09,1.1957
4,4,20_FV,for,3,0,0.658806,0.887736,0.860236,0.915236,1,0.0877364,0.09,1.1957
5,5,10_Or,for,3,0,0.728597,0.971187,0.940346,1.00203,0.268654,0.0511864,0.09,1.1957
6,6,04_Ih,its,4,0,0.91454,1.19352,1.12801,1.25903,0.38,0.0735186,0.09,1.1957
7,7,22_MBP,beautiful,5,0,1.04097,1.3447,1.29027,1.39912,1,0.0646964,0.09,1.1957
8,8,03_Ee,beautiful,5,0,1.10841,1.42532,1.36183,1.48882,0.86,0.0653247,0.09,1.1957
9,9,03_Ee,beautiful,5,0,1.22304,1.56239,1.47489,1.64989,0.86,0.0823925,0.09,1.1957
10,10,20_FV,beautiful,5,0,1.27698,1.62689,1.57247,1.68132,1,0.066895,0.09,1.1957
11,11,22_MBP,persian,6,0,1.41016,1.78614,1.74622,1.82605,1,0.0661356,0.09,1.1957
12,12,07_Aa,persian,6,0,1.54368,1.92614,1.83966,2.01261,0.86,0.0861357,0.09,1.1957
13,13,07_Aa,carpets,7,0,1.72011,2.15674,2.11017,2.2033,0.86,0.0767369,0.09,1.1957
14,14,22_MBP,carpets,7,0,1.79958,2.25176,2.21185,2.29167,1,0.0517628,0.09,1.1957
15,15,07_Aa,carpets,7,0,1.82183,2.27837,2.1919,2.36484,0.86,0.0783703,0.09,1.1957
16,16,07_Aa,and,8,0,2.02665,2.52328,2.49244,2.55412,0.86,0.0832787,0.09,1.1957
17,17,04_Ih,rich,9,0,2.2126,2.74561,2.6801,2.81112,0.22,0.0656104,0.09,1.1957
18,18,14_ChJjSh,rich,9,0,2.22735,2.76325,2.73301,2.79348,0.682,0.0832484,0.09,1.1957
19,19,18_Uh,culture,10,0,2.3607,2.9227,2.87614,2.96927,0.68,0.0827045,0.09,1.1957
20,20,06_Eh,culture,10,0,2.46243,3.04434,2.95786,3.13081,0.74,0.0843377,0.09,1.1957
21,21,07_Aa,how,11,1,3.11737,3.13639,3.10889,3.16389,0.86,0.0563908,0.09,1
22,22,11_Oo,how,11,1,3.15109,3.1701,3.12375,3.21646,0.94,0.0501068,0.09,1
23,23,07_Aa,can,12,1,3.29387,3.31289,3.28539,3.34039,0.86,0.0728931,0.09,1
24,24,05_Ay,i,13,1,3.44256,3.60158,3.56516,3.63799,0.84,0.0815799,0.09,1
25,25,07_Aa,assist,14,1,3.5325,3.83173,3.7927,3.87077,0.86,0.0717328,0.09,1.0024
26,26,07_Aa,assist,14,1,3.67065,3.97173,3.89839,4.04507,0.86,0.051733,0.09,1.0141
27,27,11_Oo,you,15,1,3.90548,4.34656,4.26858,4.42455,1,0.0731397,0.09,1.028
