ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0738676,0.375536,0.34,0.411071,0.84,0.0955356,0.12,1.1225
1,1,03_Ee,try,1,0,0.238164,0.559959,0.506491,0.613426,0.86,0.119959,0.12,1.1225
2,2,11_Oo,to,2,0,0.396892,0.73813,0.709998,0.766262,1,0.09813,0.12,1.1225
3,3,18_Uh,run,3,0,0.553274,0.913669,0.860201,0.967137,0.297692,0.113669,0.12,1.1225
4,4,24_Tongue_Th,things,4,0,0.652204,1.02472,0.997218,1.05222,0.42,0.104718,0.12,1.1225
5,5,04_Ih,things,4,0,0.736477,1.11931,1.06585,1.17278,0.351542,0.119315,0.12,1.1225
6,6,06_Eh,like,5,0,0.91968,1.32496,1.27149,1.37843,0.74,0.0849606,0.12,1.1225
7,7,22_MBP,my,6,0,1.01495,1.4319,1.4044,1.4594,1,0.111897,0.12,1.1225
8,8,03_Ee,my,6,0,1.10288,1.53061,1.47714,1.58407,0.86,0.0906065,0.12,1.1225
9,9,20_FV,father,7,0,1.20885,1.64955,1.61698,1.68213,1,0.0895523,0.12,1.1225
10,10,07_Aa,father,7,0,1.24029,1.68484,1.64684,1.72284,0.86,0.084841,0.12,1.1225
11,11,24_Tongue_Th,father,7,0,1.28059,1.73008,1.69751,1.76266,0.42,0.090083,0.12,1.1225
12,12,07_Aa,father,7,0,1.32009,1.77442,1.70384,1.845,0.86,0.0944202,0.12,1.1225
13,13,06_Eh,father,7,0,1.3612,1.82057,1.77713,1.864,0.74,0.100567,0.12,1.1225
14,14,14_ChJjSh,showed,8,0,1.45068,1.921,1.88843,1.95358,0.707652,0.0810046,0.12,1.1225
15,15,09_Oh,showed,8,0,1.56192,2.04587,1.97529,2.11645,0.82,0.0858728,0.12,1.1225
16,16,06_Eh,showed,8,0,1.60303,2.09202,2.04859,2.13545,0.74,-0.614856,0.15,1.1225
17,17,22_MBP,me,9,0,1.67668,2.17469,2.14719,2.20219,1,-0.532187,0.15,1.1225
18,18,06_Eh,me,9,0,1.73999,2.24576,2.21826,2.27326,0.74,-0.461116,0.15,1.1225
