EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,let's,0,0,0.026556,0.0697095,0.12763,0.74,SimpleBudgetV1
1,09_Oh,OOO,go,1,0,0.109544,0.152697,0.347681,0.82,SimpleBudgetV1
2,12_Ww-Oo-,WUH,with,2,0,0.164315,0.190871,0.470909,1,SimpleBudgetV1
3,04_Ih,EEE,with,2,0,0.192531,0.235685,0.567732,0.22,SimpleBudgetV1
4,24_Tongue_Th,FVS,with,2,0,0.207884,0.227801,0.577634,0.42,SimpleBudgetV1
5,18_Uh,AAA,turkey,3,0,0.261012,0.291685,0.73277,0.688233,SimpleBudgetV1
6,03_Ee,EEE,turkey,3,0,0.284017,0.340979,0.828624,0.86,SimpleBudgetV1
7,03_Ee,EEE,turkey,3,0,0.322722,0.357776,0.90221,0.86,SimpleBudgetV1
8,06_Eh,EEE,lettuce,4,1,0.412287,0.442959,1.13389,0.74,SimpleBudgetV1
9,06_Eh,EEE,lettuce,4,1,0.439203,0.496166,1.24012,0.74,SimpleBudgetV1
10,07_Aa,AAA,and,5,2,0.583834,0.604149,1.57504,0.86,SimpleBudgetV1
11,22_MBP,MBP,mayo,6,2,0.617427,0.637344,1.66359,1,SimpleBudgetV1
12,09_Oh,OOO,mayo,6,2,0.645643,0.688797,1.76921,0.82,SimpleBudgetV1
13,09_Oh,OOO,on,7,2,0.726573,0.746888,1.95353,0.82,SimpleBudgetV1
14,06_Eh,EEE,rye,8,2,0.788382,0.831535,2.1477,0.74,SimpleBudgetV1
15,18_Uh,AAA,yummy,9,3,0.897029,0.927701,2.41924,0.68,SimpleBudgetV1
16,22_MBP,MBP,yummy,9,3,0.932083,0.958373,2.50638,1,SimpleBudgetV1
17,03_Ee,EEE,yummy,9,3,0.92551,0.982473,2.52962,0.86,SimpleBudgetV1
18,03_Ee,EEE,yummy,9,3,0.971519,1,2.61386,0.86,SimpleBudgetV1
