index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,07_Aa,armenia,0,0,0,0.009119,0.500000,AA,0,cmu_open_vowel
1,22_MBP,armenia,0,0,0,0.045593,1.000000,M,2,cmu_bilabial
2,03_Ee,armenia,0,0,0,0.063830,0.920000,IY,3,cmu_front_vowel
3,05_Ay,is,1,0,0,0.138298,0.940000,AY,0,cmu_ay
4,07_Aa,the,2,0,0,0.202128,0.500000,AH,1,cmu_open_vowel
5,20_FV,first,3,0,0,0.218085,0.960000,F,0,cmu_fv
6,06_Eh,first,3,0,0,0.228723,0.920000,ER,1,cmu_eh_vowel
7,07_Aa,country,4,0,0,0.276596,0.920000,AH,1,cmu_open_vowel
8,03_Ee,country,4,0,0,0.333333,0.500000,IY,5,cmu_front_vowel
9,03_Ee,in,5,0,0,0.351064,0.500000,IH,0,cmu_front_vowel
10,07_Aa,the,6,0,0,0.414894,0.500000,AH,1,cmu_open_vowel
11,12_Ww-Oo-,world,7,0,0,0.430851,0.880000,W,0,cmu_w
12,06_Eh,world,7,0,0,0.441489,0.920000,ER,1,cmu_eh_vowel
13,11_Oo,to,8,0,0,0.500000,0.920000,UW,1,cmu_oo_vowel
14,07_Aa,adopt,9,0,0,0.542553,0.920000,AA,2,cmu_open_vowel
15,22_MBP,adopt,9,0,0,0.555319,1.000000,P,3,cmu_bilabial
16,03_Ee,christianity,10,0,0,0.603482,0.920000,IH,2,cmu_front_vowel
17,14_ChJjSh,christianity,10,0,0,0.626692,0.820000,CH,4,cmu_affricate_sibilant
18,03_Ee,christianity,10,0,0,0.638298,0.500000,IY,5,cmu_front_vowel
19,07_Aa,christianity,10,0,0,0.649903,0.920000,AE,6,cmu_open_vowel
20,03_Ee,christianity,10,0,0,0.695745,0.500000,IY,10,cmu_front_vowel
21,06_Eh,as,11,0,0,0.712766,0.920000,EY,0,cmu_eh_vowel
22,03_Ee,its,12,0,0,0.751773,0.920000,IH,0,cmu_front_vowel
23,20_FV,official,13,0,0,0.813830,0.960000,F,1,cmu_fv
24,03_Ee,official,13,0,0,0.831560,0.920000,IH,2,cmu_front_vowel
25,14_ChJjSh,official,13,0,0,0.849291,0.820000,SH,3,cmu_affricate_sibilant
26,03_Ee,religion,14,0,0,0.946809,0.920000,IH,3,cmu_front_vowel
27,14_ChJjSh,religion,14,0,0,0.962006,0.820000,JH,4,cmu_affricate_sibilant
