word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,before,1,leaving,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,leaving,2,turn,",",",",soft_pause,0,none,0.120000,0.120000,0.120000,0.120000,0,0
2,turn,3,off,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,off,4,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,the,5,lamps,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,lamps,6,close,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,0,1
6,close,7,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,the,8,windows,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,windows,9,feed,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,1,2
9,feed,10,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,the,11,cat,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,cat,12,lock,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,2,3
12,lock,13,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
13,the,14,back,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
14,back,15,door,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
15,door,16,and,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
16,and,17,check,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
17,check,18,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
18,the,19,stove,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
