ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,chile,0,0,0.0315758,0.625184,0.59,0.660368,0.850001,0.0651839,0.09,1.11427
1,1,06_Eh,chile,0,0,0.152616,0.760055,0.683824,0.836287,0.74,0.0800555,0.09,1.11427
2,2,07_Aa,has,1,0,0.346377,0.975957,0.948457,1.00346,0.86,0.0559565,0.09,1.11427
3,3,24_Tongue_Th,the,2,0,0.428187,1.06712,1.03962,1.09462,0.42,0.0671149,0.09,1.11427
4,4,06_Eh,the,2,0,0.495644,1.14228,1.11349,1.17107,0.74,0.0622805,0.09,1.11427
5,5,03_Ee,driest,3,0,0.665802,1.33188,1.27413,1.38963,0.86,0.0518829,0.09,1.11427
6,6,09_Oh,non,4,0,0.865145,1.554,1.49625,1.61175,0.82,0.0740038,0.09,1.11427
7,7,22_MBP,polar,5,0,0.975181,1.67661,1.64143,1.7118,1,0.0766145,0.09,1.11427
8,8,09_Oh,polar,5,0,1.02781,1.73525,1.69421,1.7763,0.82,0.0552543,0.09,1.11427
9,9,07_Aa,polar,5,0,1.10148,1.81735,1.74112,1.89358,0.86,0.0573503,0.09,1.11427
10,10,06_Eh,desert,6,0,1.27778,2.01379,1.97275,2.05484,0.74,0.0537938,0.09,1.11427
11,11,06_Eh,desert,6,0,1.36462,2.11055,2.03432,2.18678,0.74,0.0705495,0.09,1.11427
12,12,04_Ih,in,7,0,1.55838,2.44431,2.41405,2.47456,0.22,0.0508056,0.09,1.23996
13,13,24_Tongue_Th,the,8,0,1.64019,2.64189,2.61439,2.66939,0.42,0.0818882,0.09,1.25101
14,14,06_Eh,the,8,0,1.70764,2.74514,2.71254,2.77775,0.74,0.0651424,0.09,1.26206
15,15,12_Ww-Oo-,world,9,0,1.79009,2.85579,2.81542,2.89616,1,0.055788,0.09,1.26574
16,16,09_Oh,world,9,0,1.8778,2.9668,2.9012,3.03241,0.82,0.0868065,0.09,1.26574
17,17,24_Tongue_Th,the,10,1,2.39269,3.0368,3.00931,3.0643,0.42,0.0768065,0.09,1.01982
18,18,06_Eh,the,10,1,2.46015,3.09891,3.07141,3.12641,0.74,0.0589097,0.09,1.01982
19,19,07_Aa,atacama,11,1,2.58502,3.22625,3.17445,3.27805,0.86,0.0662525,0.09,1.01982
20,20,24_Tongue_Th,atacama,11,1,2.71786,3.36172,3.31789,3.40555,0.42,0.0817268,0.09,1.01982
21,21,07_Aa,atacama,11,1,2.7413,3.38563,3.29813,3.47313,0.86,0.0656343,0.09,1.01982
22,22,22_MBP,atacama,11,1,2.82168,3.4676,3.41979,3.51541,1,0.0676017,0.09,1.01982
23,23,07_Aa,atacama,11,1,2.87414,3.52111,3.45735,3.58486,0.86,0.0811086,0.09,1.01982
24,24,06_Eh,desert,12,1,2.97118,3.75815,3.71989,3.7964,0.74,0.0818837,0.09,1.03849
25,25,06_Eh,desert,12,1,3.05802,3.89815,3.8262,3.97009,0.74,0.0581489,0.09,1.05156
