index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.196500,0.264000,0.331500,07_Aa,la,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.371500,0.439000,0.506500,09_Oh,soto,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
2,1.403800,1.471300,1.538800,07_Aa,haven't,2,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,1.471300,1.521300,1.571300,20_FV,haven't,2,1,1,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
4,1.611500,1.679000,1.746500,06_Eh,heard,3,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
5,1.796500,1.864000,1.931500,07_Aa,of,4,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
6,1.905000,1.955000,2.005000,20_FV,of,4,1,1,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
7,2.006500,2.074000,2.141500,03_Ee,it,5,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
8,2.917400,2.969900,3.022400,22_MBP,maybe,6,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
9,2.952400,3.019900,3.087400,06_Eh,maybe,6,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
10,3.016500,3.084000,3.151500,03_Ee,maybe,6,2,2,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,3.151500,3.219000,3.286500,07_Aa,a,7,2,2,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,3.362500,3.415000,3.467500,22_MBP,small,8,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
13,3.476500,3.544000,3.611500,09_Oh,small,8,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
14,3.706500,3.774000,3.841500,07_Aa,town,9,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,3.856500,3.924000,3.991500,09_Oh,or,10,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
16,4.031500,4.099000,4.166500,07_Aa,a,11,2,2,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
17,4.112500,4.165000,4.217500,22_MBP,band,12,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
18,4.191500,4.259000,4.326500,07_Aa,band,12,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
19,5.143800,5.211300,5.278800,12_Ww-Oo-,want,13,3,3,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
20,5.193800,5.261300,5.328800,07_Aa,want,13,3,3,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
21,5.366500,5.434000,5.501500,07_Aa,some,14,3,3,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
22,5.431500,5.484000,5.536500,22_MBP,some,14,3,3,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
23,5.486500,5.534000,5.581501,14_ChJjSh,chips,15,3,3,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
24,5.581500,5.649000,5.716500,03_Ee,chips,15,3,3,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
25,5.672501,5.725000,5.777500,22_MBP,chips,15,3,3,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
