index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,07_Aa,la,0,0,0,0.041667,0.920000,AA,1,cmu_open_vowel
1,09_Oh,soto,1,0,0,0.086806,0.920000,OW,1,cmu_oh_vowel
2,07_Aa,haven't,2,1,1,0.166667,0.920000,AE,1,cmu_open_vowel
3,20_FV,haven't,2,1,1,0.185185,0.960000,V,2,cmu_fv
4,06_Eh,heard,3,1,1,0.277778,0.920000,ER,1,cmu_eh_vowel
5,07_Aa,of,4,1,1,0.319444,0.920000,AH,0,cmu_open_vowel
6,20_FV,of,4,1,1,0.347222,0.960000,V,1,cmu_fv
7,03_Ee,it,5,1,1,0.375000,0.920000,IH,0,cmu_front_vowel
8,22_MBP,maybe,6,2,2,0.427083,1.000000,M,0,cmu_bilabial
9,06_Eh,maybe,6,2,2,0.447917,0.920000,EY,1,cmu_eh_vowel
10,03_Ee,maybe,6,2,2,0.489583,0.500000,IY,3,cmu_front_vowel
11,07_Aa,a,7,2,2,0.527778,0.500000,AH,0,cmu_open_vowel
12,22_MBP,small,8,2,2,0.576389,1.000000,M,1,cmu_bilabial
13,09_Oh,small,8,2,2,0.590278,0.920000,AO,2,cmu_oh_vowel
14,07_Aa,town,9,2,2,0.638889,0.920000,AW,1,cmu_open_vowel
15,09_Oh,or,10,2,2,0.680556,0.920000,AO,0,cmu_oh_vowel
16,07_Aa,a,11,2,2,0.750000,0.500000,AH,0,cmu_open_vowel
17,22_MBP,band,12,2,2,0.784722,1.000000,B,0,cmu_bilabial
18,07_Aa,band,12,2,2,0.798611,0.920000,AE,1,cmu_open_vowel
19,12_Ww-Oo-,want,13,3,3,0.840278,0.880000,W,0,cmu_w
20,07_Aa,want,13,3,3,0.854167,0.920000,AA,1,cmu_open_vowel
21,07_Aa,some,14,3,3,0.916667,0.920000,AH,1,cmu_open_vowel
22,22_MBP,some,14,3,3,0.935185,1.000000,M,2,cmu_bilabial
23,14_ChJjSh,chips,15,3,3,0.951389,0.820000,CH,0,cmu_affricate_sibilant
24,03_Ee,chips,15,3,3,0.965278,0.920000,IH,1,cmu_front_vowel
25,22_MBP,chips,15,3,3,0.979167,1.000000,P,2,cmu_bilabial
