index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,06_Eh,ikiana,0,0,0,0.071429,0.280000,,-1,cmu_miss_conservative_single_vowel
1,07_Aa,sounds,1,0,0,0.164286,0.920000,AW,1,cmu_open_vowel
2,03_Ee,interesting,2,0,0,0.226190,0.920000,IH,0,cmu_front_vowel
3,12_Ww-Oo-,want,3,1,1,0.437500,0.880000,W,0,cmu_w
4,07_Aa,want,3,1,1,0.455357,0.920000,AA,1,cmu_open_vowel
5,07_Aa,a,4,1,1,0.535714,0.500000,AH,0,cmu_open_vowel
6,14_ChJjSh,chip,5,1,1,0.583333,0.820000,CH,0,cmu_affricate_sibilant
7,03_Ee,chip,5,1,1,0.607143,0.920000,IH,1,cmu_front_vowel
8,22_MBP,chip,5,1,1,0.630952,1.000000,P,2,cmu_bilabial
9,11_Oo,to,6,1,1,0.696429,0.920000,UW,1,cmu_oo_vowel
10,05_Ay,try,7,1,1,0.773809,0.940000,AY,2,cmu_ay
11,07_Aa,something,8,1,1,0.821429,0.920000,AH,1,cmu_open_vowel
12,22_MBP,something,8,1,1,0.845238,1.000000,M,2,cmu_bilabial
13,11_Oo,new,9,1,1,0.982143,0.920000,UW,1,cmu_oo_vowel
