word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,i,1,thought,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,thought,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,task,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,task,4,would,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,would,5,be,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,be,6,difficult,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,difficult,7,in,.,.,region_break,1,hard_punctuation_with_lull,0.360000,0.360000,0.360000,0.360000,0,1
7,in,8,fact,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,fact,9,it,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
9,it,10,was,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,was,11,merely,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,merely,12,unfamiliar,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
