ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,nepal,0,0,0.167947,0.421097,0.333597,0.508597,0.74,0.0610971,0.09,1.4175
1,1,22_MBP,nepal,0,0,0.279912,0.561097,0.473597,0.648597,1,0.0810971,0.09,1.4175
2,2,07_Aa,nepal,0,0,0.324698,0.643291,0.555791,0.730791,0.86,0.0832912,0.09,1.4175
3,3,04_Ih,is,1,0,0.736932,1.19553,1.12194,1.26911,0.515199,0.0676328,0.09,1.4175
4,4,20_FV,famous,2,0,0.932361,1.50465,1.41715,1.59215,1,0.0646542,0.09,1.4175
5,5,07_Aa,famous,2,0,1.00514,1.60782,1.52032,1.69532,0.86,0.0878156,0.09,1.4175
6,6,22_MBP,famous,2,0,1.09844,1.74007,1.65257,1.82757,1,0.0600742,0.09,1.4175
7,7,09_Oh,famous,2,0,1.18988,1.86969,1.78219,1.95719,0.82,0.0696877,0.09,1.4175
8,8,20_FV,for,3,0,1.46165,2.25492,2.19808,2.31176,1,0.0549202,0.09,1.4175
9,9,10_Or,for,3,0,1.60211,2.39492,2.32134,2.4685,0.36,0.0749204,0.09,1.4175
10,10,04_Ih,its,4,0,1.97635,2.46492,2.37742,2.55242,0.64,-0.375079,0.09,0.82
11,11,22_MBP,himalayas,5,0,2.36653,2.53492,2.4598,2.61004,1,-0.305079,0.09,0.82
12,12,14_ChJjSh,himalayas,5,0,2.56671,2.57492,2.50606,2.64378,0.703,-0.265079,0.09,0.82
13,13,05_Ay,himalayas,5,0,2.59724,2.58561,2.49811,2.67311,0.84,-0.254392,0.09,0.82
14,14,05_Ay,himalayas,5,0,2.78046,2.62561,2.53811,2.71311,0.92,-0.214392,0.09,0.82
15,15,07_Aa,and,6,0,3.09498,2.77443,2.73187,2.817,0.86,-0.0655656,0.09,0.82
16,16,24_Tongue_Th,the,7,0,3.26903,2.91716,2.88428,2.95004,0.42,0.0771589,0.09,0.82
17,17,06_Eh,the,7,0,3.41255,3.03484,2.98977,3.07991,0.74,0.0748441,0.09,0.82
18,18,07_Aa,ancient,8,0,3.57337,3.16672,3.10245,3.23098,0.94,0.0867186,0.09,0.82
19,19,03_Ee,ancient,8,0,3.85328,3.30672,3.21922,3.39422,0.86,0.0667188,0.09,0.82
20,20,04_Ih,city,9,0,4.29834,3.76119,3.69693,3.82546,0.684865,0.0811958,0.09,0.82
21,21,03_Ee,city,9,0,4.41311,3.8553,3.7678,3.9428,0.86,0.0553021,0.09,0.82
22,22,03_Ee,city,9,0,4.57826,3.99072,3.91727,4.06417,0.94,0.0707235,0.09,0.82
23,23,09_Oh,of,10,0,4.82534,4.19333,4.15076,4.2359,0.82,0.0733342,0.09,0.82
24,24,20_FV,of,10,0,4.87725,4.2359,4.20302,4.26878,1,0.0759006,0.09,0.82
25,25,24_Tongue_Th,kathmandu,11,0,5.16565,4.47238,4.39726,4.5475,0.42,0.0723844,0.09,0.82
26,26,22_MBP,kathmandu,11,0,5.33529,4.61149,4.53637,4.68661,1,0.0514922,0.09,0.82
27,27,07_Aa,kathmandu,11,0,5.39636,4.66157,4.57407,4.74907,0.86,0.0615711,0.09,0.82
28,28,18_Uh,kathmandu,11,0,5.65592,4.80157,4.71407,4.88907,0.88,0.0815711,0.09,0.82
29,29,12_Ww-Oo-,what,12,1,6.293,5.39681,5.35424,5.43938,1,-0.110065,0.15,0.82
30,30,07_Aa,what,12,1,6.42736,5.50698,5.45691,5.55706,0.86,0.000109196,0.15,0.82
31,31,12_Ww-Oo-,would,13,1,6.59836,5.6472,5.60714,5.68727,1,0.140329,0.15,0.82
32,32,09_Oh,would,13,1,6.73272,5.75738,5.71481,5.79994,0.82,0.250503,0.15,0.82
33,33,11_Oo,you,14,1,7.09847,6.05729,5.96979,6.14479,1,0.550419,0.15,0.82
34,34,06_Eh,like,15,1,7.53106,6.41202,6.32452,6.49952,0.74,0.905144,0.15,0.82
35,35,11_Oo,to,16,1,7.89851,6.48202,6.43444,6.52959,1,0.975144,0.15,0.82
36,36,11_Oo,do,17,1,8.19165,6.55202,6.50945,6.59459,1,1.04514,0.15,0.82
