EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,australia,0,0,0.00580271,0.0359768,0.126025,0.94,SimpleBudgetV1
1,14_ChJjSh,FVS,australia,0,0,0.0499033,0.0754352,0.378076,0.783,SimpleBudgetV1
2,07_Aa,AAA,australia,0,0,0.0371373,0.0974855,0.406082,0.86,SimpleBudgetV1
3,07_Aa,AAA,australia,0,0,0.0777563,0.112573,0.574116,0.94,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.135087,0.15087,0.862574,0.86,SimpleBudgetV1
5,18_Uh,AAA,unique,2,0,0.157653,0.181483,1.02298,0.817261,SimpleBudgetV1
6,11_Oo,OOO,unique,2,0,0.18971,0.233965,1.27799,1,SimpleBudgetV1
7,11_Oo,OOO,unique,2,0,0.219781,0.247015,1.40806,0.94,SimpleBudgetV1
8,12_Ww-Oo-,WUH,wildlife,3,0,0.245674,0.276209,1.57423,1,SimpleBudgetV1
9,06_Eh,EEE,wildlife,3,0,0.278117,0.327737,1.82752,0.74,SimpleBudgetV1
10,20_FV,FVS,wildlife,3,0,0.313662,0.336563,1.96137,1,SimpleBudgetV1
11,07_Aa,AAA,and,4,0,0.362037,0.377821,2.23174,0.86,SimpleBudgetV1
12,22_MBP,MBP,beautiful,5,0,0.387105,0.414958,2.41938,1,SimpleBudgetV1
13,03_Ee,EEE,beautiful,5,0,0.405416,0.437911,2.54385,0.86,SimpleBudgetV1
14,03_Ee,EEE,beautiful,5,0,0.426564,0.486912,2.75544,0.86,SimpleBudgetV1
15,20_FV,FVS,beautiful,5,0,0.459317,0.48717,2.85502,1,SimpleBudgetV1
16,22_MBP,MBP,beaches,6,0,0.503778,0.524204,3.10085,1,SimpleBudgetV1
17,03_Ee,EEE,beaches,6,0,0.517882,0.541711,3.1962,0.86,SimpleBudgetV1
18,14_ChJjSh,FVS,beaches,6,0,0.539037,0.559462,3.31356,0.661,SimpleBudgetV1
19,03_Ee,EEE,beaches,6,0,0.532714,0.57697,3.3473,0.86,SimpleBudgetV1
20,06_Eh,EEE,beaches,6,0,0.558733,0.585967,3.45292,0.74,SimpleBudgetV1
21,12_Ww-Oo-,WUH,what,7,1,0.624655,0.640438,3.81608,1,SimpleBudgetV1
22,07_Aa,AAA,what,7,1,0.643688,0.662257,3.9393,0.86,SimpleBudgetV1
23,07_Aa,AAA,can,8,1,0.691502,0.707286,4.21936,0.86,SimpleBudgetV1
24,05_Ay,EEE,i,9,1,0.733746,0.756028,4.49382,0.84,SimpleBudgetV1
25,09_Oh,OOO,offer,10,1,0.761908,0.785738,4.66838,0.82,SimpleBudgetV1
26,20_FV,FVS,offer,10,1,0.780632,0.801057,4.77107,1,SimpleBudgetV1
27,06_Eh,EEE,offer,10,1,0.792547,0.836802,4.91483,0.74,SimpleBudgetV1
28,11_Oo,OOO,you,11,1,0.863314,0.909736,5.3483,1,SimpleBudgetV1
29,11_Oo,OOO,today,12,1,0.931064,0.956596,5.69401,1,SimpleBudgetV1
30,05_Ay,EEE,today,12,1,0.963404,0.999149,5.91992,0.84,SimpleBudgetV1
