PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.45,0,07_Aa,australia,0.476299,0.174744,0.94
0.466667,0,07_Aa,australia,0.476299,0.94,0.94
0.483334,0,07_Aa,australia,0.476299,0.94,0.94
0.5,0,07_Aa,australia,0.476299,0.931512,0.94
0.516667,0,07_Aa,australia,0.476299,0.814059,0.94
0.533333,0,07_Aa,australia,0.476299,0.55401,0.94
0.55,0,07_Aa,australia,0.476299,0.255432,0.94
0.566667,0,07_Aa,australia,0.476299,0.0528832,0.94
0.566667,1,14_ChJjSh,australia,0.616299,0.0934843,0.783
0.583333,1,14_ChJjSh,australia,0.616299,0.92,0.783
0.6,1,14_ChJjSh,australia,0.616299,0.94,0.783
0.616667,1,14_ChJjSh,australia,0.616299,0.94,0.783
0.633333,1,14_ChJjSh,australia,0.616299,0.94,0.783
0.65,1,14_ChJjSh,australia,0.616299,0.92,0.783
0.65,2,07_Aa,australia,0.709305,0.0884976,0.86
0.666667,1,14_ChJjSh,australia,0.616299,0.613758,0.783
0.666667,2,07_Aa,australia,0.709305,0.505626,0.86
0.683333,1,14_ChJjSh,australia,0.616299,0.178496,0.783
0.683333,2,07_Aa,australia,0.709305,0.816979,0.86
0.7,1,14_ChJjSh,australia,0.616299,0.0015168,0.783
0.7,2,07_Aa,australia,0.709305,0.86,0.86
0.716667,2,07_Aa,australia,0.709305,0.86,0.86
0.733333,2,07_Aa,australia,0.709305,0.851469,0.86
0.75,2,07_Aa,australia,0.709305,0.741192,0.86
0.75,3,07_Aa,australia,0.849305,0.00123231,0.94
0.766667,2,07_Aa,australia,0.709305,0.501409,0.86
0.766667,3,07_Aa,australia,0.849305,0.0851915,0.94
0.783333,2,07_Aa,australia,0.709305,0.228859,0.86
0.783333,3,07_Aa,australia,0.849305,0.335642,0.94
0.8,2,07_Aa,australia,0.709305,0.0461775,0.86
0.8,3,07_Aa,australia,0.849305,0.654069,0.94
0.816667,3,07_Aa,australia,0.849305,0.880299,0.94
0.833333,3,07_Aa,australia,0.849305,0.939905,0.94
0.85,3,07_Aa,australia,0.849305,0.94,0.94
0.866666,3,07_Aa,australia,0.849305,0.939991,0.94
0.883333,3,07_Aa,australia,0.849305,0.938244,0.94
0.9,3,07_Aa,australia,0.849305,0.930013,0.94
0.916666,3,07_Aa,australia,0.849305,0.911678,0.94
0.933333,3,07_Aa,australia,0.849305,0.881152,0.94
0.95,3,07_Aa,australia,0.849305,0.837687,0.94
0.966666,3,07_Aa,australia,0.849305,0.781687,0.94
0.983333,3,07_Aa,australia,0.849305,0.714509,0.94
1,3,07_Aa,australia,0.849305,0.638281,0.94
1.01667,3,07_Aa,australia,0.849305,0.555701,0.94
1.03333,3,07_Aa,australia,0.849305,0.469853,0.94
1.05,3,07_Aa,australia,0.849305,0.3948,0.94
1.06667,3,07_Aa,australia,0.849305,0.3948,0.94
1.08333,3,07_Aa,australia,0.849305,0.3948,0.94
1.1,3,07_Aa,australia,0.849305,0.3948,0.94
1.11667,3,07_Aa,australia,0.849305,0.3948,0.94
1.13333,3,07_Aa,australia,0.849305,0.3948,0.94
1.15,3,07_Aa,australia,0.849305,0.3948,0.94
1.16667,3,07_Aa,australia,0.849305,0.00994307,0.94
1.18333,3,07_Aa,australia,0.849305,0.00174125,0.94
1.25,4,07_Aa,has,1.27776,0.076276,0.86
1.26667,4,07_Aa,has,1.27776,0.86,0.86
1.28333,4,07_Aa,has,1.27776,0.86,0.86
1.3,4,07_Aa,has,1.27776,0.859734,0.86
1.31667,4,07_Aa,has,1.27776,0.853368,0.86
1.33333,4,07_Aa,has,1.27776,0.832264,0.86
1.35,4,07_Aa,has,1.27776,0.791801,0.86
1.36667,4,07_Aa,has,1.27776,0.730991,0.86
1.38333,4,07_Aa,has,1.27776,0.651795,0.86
1.4,4,07_Aa,has,1.27776,0.558424,0.86
1.41667,4,07_Aa,has,1.27776,0.456652,0.86
1.43333,4,07_Aa,has,1.27776,0.3612,0.86
1.45,4,07_Aa,has,1.27776,0.3612,0.86
1.46667,4,07_Aa,has,1.27776,0.3612,0.86
1.48333,4,07_Aa,has,1.27776,0.3612,0.86
1.5,4,07_Aa,has,1.27776,0.045927,0.86
1.51667,4,07_Aa,has,1.27776,0.0152277,0.86
1.53333,4,07_Aa,has,1.27776,0.00213354,0.86
1.55,5,18_Uh,unique,1.57817,0.0556068,0.817261
1.56667,5,18_Uh,unique,1.57817,0.817261,0.817261
1.58333,5,18_Uh,unique,1.57817,0.817261,0.817261
1.6,5,18_Uh,unique,1.57817,0.810198,0.817261
1.61667,5,18_Uh,unique,1.57817,0.668433,0.817261
1.61667,6,11_Oo,unique,1.71817,0.023706,1
1.63333,5,18_Uh,unique,1.57817,0.366289,0.817261
1.63333,6,11_Oo,unique,1.71817,0.188972,1
1.65,5,18_Uh,unique,1.57817,0.0922146,0.817261
1.65,6,11_Oo,unique,1.71817,0.488702,1
1.66667,5,18_Uh,unique,1.57817,0.000693764,0.817261
1.66667,6,11_Oo,unique,1.71817,0.793633,1
1.68333,6,11_Oo,unique,1.71817,0.970424,1
1.7,6,11_Oo,unique,1.71817,1,1
1.71667,6,11_Oo,unique,1.71817,1,1
