EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,take,0,0,0.00304183,0.0152091,0.0235822,0.307497,SimpleBudgetV1
1,07_Aa,AAA,take,0,0,0.0243346,0.0638783,0.113981,0.86,SimpleBudgetV1
2,10_Or,OOO,your,1,0,0.0980989,0.145247,0.31443,0.657,SimpleBudgetV1
3,06_Eh,EEE,time,2,0,0.176426,0.21597,0.507018,0.74,SimpleBudgetV1
4,22_MBP,MBP,time,2,0,0.190494,0.208745,0.515861,1,SimpleBudgetV1
5,07_Aa,AAA,and,3,1,0.292411,0.311027,0.779707,0.86,SimpleBudgetV1
6,09_Oh,OOO,don't,4,1,0.349049,0.388593,0.953115,0.82,SimpleBudgetV1
7,06_Eh,EEE,let,5,1,0.423209,0.441825,1.11772,0.74,SimpleBudgetV1
8,24_Tongue_Th,FVS,the,6,1,0.458251,0.469202,1.19837,0.42,SimpleBudgetV1
9,06_Eh,EEE,the,6,1,0.479605,0.499316,1.26487,0.74,SimpleBudgetV1
10,14_ChJjSh,FVS,jalapenos,7,1,0.510266,0.548958,1.36863,0.758404,SimpleBudgetV1
11,22_MBP,MBP,jalapenos,7,1,0.571529,0.610221,1.52695,1,SimpleBudgetV1
12,07_Aa,AAA,jalapenos,7,1,0.561855,0.645688,1.56028,0.86,SimpleBudgetV1
13,09_Oh,OOO,jalapenos,7,1,0.618819,0.670408,1.66582,0.82,SimpleBudgetV1
14,03_Ee,EEE,keep,8,1,0.695818,0.735361,1.84924,0.86,SimpleBudgetV1
15,22_MBP,MBP,keep,8,1,0.728897,0.747148,1.90721,1,SimpleBudgetV1
16,11_Oo,OOO,you,9,1,0.762738,0.817491,2.04183,0.94,SimpleBudgetV1
17,18_Uh,AAA,up,10,1,0.847909,0.887453,2.24228,0.22,SimpleBudgetV1
18,22_MBP,MBP,up,10,1,0.871483,0.889734,2.27569,1,SimpleBudgetV1
19,09_Oh,OOO,tonight,11,1,0.907077,0.935183,2.3804,0.82,SimpleBudgetV1
20,04_Ih,EEE,tonight,11,1,0.931741,0.983939,2.47527,0.367583,SimpleBudgetV1
