ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,24_Tongue_Th,take,0,0,0.0235822,0.385722,0.358222,0.413222,0.307497,0.0657215,0.09,1
1,1,07_Aa,take,0,0,0.113981,0.47612,0.425025,0.527215,0.86,0.0761201,0.09,1
2,2,10_Or,your,1,0,0.31443,0.689884,0.626318,0.753451,0.657,0.0898843,0.09,1.04343
3,3,06_Eh,time,2,0,0.507018,0.890837,0.837523,0.944151,0.74,0.0508371,0.09,1.04343
4,4,22_MBP,time,2,0,0.515861,0.900837,0.873337,0.928337,1,0.0608371,0.09,1.04343
5,5,07_Aa,and,3,1,1.07971,1.43646,1.40896,1.46396,0.86,0.0764595,0.09,1.1
6,6,09_Oh,don't,4,1,1.25312,1.62721,1.571,1.68341,0.82,0.0672084,0.09,1.1
7,7,06_Eh,let,5,1,1.41772,1.80827,1.78077,1.83577,0.74,0.0882729,0.09,1.1
8,8,24_Tongue_Th,the,6,1,1.49837,1.89699,1.86949,1.92449,0.42,0.0569894,0.09,1.1
9,9,06_Eh,the,6,1,1.56487,1.97014,1.94213,1.99816,0.74,0.0501416,0.09,1.1
10,10,14_ChJjSh,jalapenos,7,1,1.66863,2.08428,2.02928,2.13927,0.758404,0.0842797,0.09,1.1
11,11,22_MBP,jalapenos,7,1,1.82695,2.22428,2.16929,2.27927,1,0.0642798,0.09,1.1
12,12,07_Aa,jalapenos,7,1,1.86028,2.29509,2.20759,2.38259,0.86,0.0550892,0.09,1.1
13,13,09_Oh,jalapenos,7,1,1.96582,2.41119,2.33786,2.48451,0.82,0.0511873,0.09,1.1
14,14,03_Ee,keep,8,1,2.14924,2.61295,2.55674,2.66915,0.86,0.0529468,0.09,1.1
15,15,22_MBP,keep,8,1,2.20721,2.67672,2.64922,2.70422,1,0.0767171,0.09,1.1
16,16,11_Oo,you,9,1,2.34183,2.82479,2.74697,2.90261,0.94,0.0647938,0.09,1.1
17,17,18_Uh,up,10,1,2.54228,3.04529,2.98908,3.10149,0.22,0.0852878,0.09,1.1
18,18,22_MBP,up,10,1,2.57569,3.08204,3.05454,3.10954,1,0.0820372,0.09,1.1
19,19,09_Oh,tonight,11,1,2.6804,3.35153,3.30662,3.39645,0.82,-0.55534,0.15,1.23667
20,20,04_Ih,tonight,11,1,2.77527,3.49153,3.40813,3.57494,0.367583,-0.41534,0.15,1.23667
