word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,we,1,use,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,use,2,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,a,3,lipsync,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,lipsync,4,system,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,system,5,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,that,6,turns,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,turns,7,text,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,text,8,into,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,into,9,viseme,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,viseme,10,plans,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
