word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,finland,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,northern,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,northern,4,lights,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,lights,5,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,and,6,lots,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,lots,7,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,of,8,lakes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,lakes,9,want,!,!,region_break,1,hard_punctuation_with_lull,0.380000,0.380000,0.380000,0.380000,0,1
9,want,10,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,to,11,try,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,try,12,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,a,13,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
