start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.030000,0.140000,R,red,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.140000,0.330000,EH1,red,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.330000,0.380000,D,red,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.380000,0.470000,HH,huh,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.470000,0.710000,AH1,huh,1.0,1,0,1,0,-1,mfa_textgrid_phone
1.090000,1.240000,F,fits,1.0,2,1,0,1,-1,mfa_textgrid_phone
1.240000,1.320000,IH1,fits,1.0,2,1,1,1,-1,mfa_textgrid_phone
1.320000,1.380000,T,fits,1.0,2,1,2,1,-1,mfa_textgrid_phone
1.380000,1.460000,S,fits,1.0,2,1,3,1,-1,mfa_textgrid_phone
1.460000,1.550000,Y,you,1.0,3,1,0,1,-1,mfa_textgrid_phone
1.550000,1.730000,UW1,you,1.0,3,1,1,1,-1,mfa_textgrid_phone
2.210000,2.300000,HH,here,1.0,4,2,0,2,-1,mfa_textgrid_phone
2.300000,2.410000,IY1,here,1.0,4,2,1,2,-1,mfa_textgrid_phone
2.410000,2.630000,R,here,1.0,4,2,2,2,-1,mfa_textgrid_phone
2.750000,2.840000,HH,have,1.0,5,2,0,2,-1,mfa_textgrid_phone
2.840000,2.920000,AE1,have,1.0,5,2,1,2,-1,mfa_textgrid_phone
2.920000,2.960000,V,have,1.0,5,2,2,2,-1,mfa_textgrid_phone
2.960000,3.020000,AH0,a,1.0,6,2,0,2,-1,mfa_textgrid_phone
3.020000,3.150000,CH,chip,1.0,7,2,0,2,-1,mfa_textgrid_phone
3.150000,3.230000,IH1,chip,1.0,7,2,1,2,-1,mfa_textgrid_phone
3.230000,3.300000,P,chip,1.0,7,2,2,2,-1,mfa_textgrid_phone
3.300000,3.370000,AA1,on,1.0,8,2,0,2,-1,mfa_textgrid_phone
3.370000,3.410000,N,on,1.0,8,2,1,2,-1,mfa_textgrid_phone
3.410000,3.450000,DH,the,1.0,9,2,0,2,-1,mfa_textgrid_phone
3.450000,3.490000,AH0,the,1.0,9,2,1,2,-1,mfa_textgrid_phone
3.490000,3.530000,HH,house,1.0,10,2,0,2,-1,mfa_textgrid_phone
3.530000,3.720000,AW1,house,1.0,10,2,1,2,-1,mfa_textgrid_phone
3.720000,3.990000,S,house,1.0,10,2,2,2,-1,mfa_textgrid_phone
