index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.142500,0.195000,0.247500,22_MBP,dominica,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.256500,0.324000,0.391500,03_Ee,dominica,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.851500,0.919000,0.986500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,1.296500,1.364000,1.431500,07_Aa,stunning,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,1.606500,1.674000,1.741500,12_Ww-Oo-,waterfalls,3,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
5,1.661500,1.729000,1.796500,09_Oh,waterfalls,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,1.880000,1.930000,1.980000,20_FV,waterfalls,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
7,1.991500,2.059000,2.126500,09_Oh,waterfalls,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
8,2.241500,2.309000,2.376500,07_Aa,and,4,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.561500,2.629000,2.696500,07_Aa,tropical,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,2.626500,2.679000,2.731500,22_MBP,tropical,5,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
11,3.094000,3.149000,3.204000,05_Ay,rainforests,6,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,3.210000,3.260000,3.310000,20_FV,rainforests,6,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
13,3.271500,3.339000,3.406500,09_Oh,rainforests,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
14,4.523800,4.591300,4.658800,12_Ww-Oo-,want,7,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
15,4.573800,4.641300,4.708800,07_Aa,want,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,4.681500,4.749000,4.816500,07_Aa,a,8,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
17,4.746500,4.799000,4.851500,22_MBP,break,9,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
18,4.836500,4.904000,4.971500,06_Eh,break,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,4.905000,4.955000,5.005000,20_FV,from,10,1,1,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
20,5.016500,5.084000,5.151500,07_Aa,from,10,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
21,5.087501,5.140000,5.192500,22_MBP,from,10,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
22,5.209500,5.257000,5.304500,14_ChJjSh,geography,11,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
23,5.306500,5.374000,5.441500,03_Ee,geography,11,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
24,5.421500,5.489000,5.556500,07_Aa,geography,11,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
25,5.745000,5.795000,5.845000,20_FV,geography,11,1,1,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
26,5.846500,5.914000,5.981500,03_Ee,geography,11,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
