start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.180000,0.310000,F,F,first,1.0,0,0,-1,F,0,mfa_textgrid_phone
0.310000,0.430000,ER1,ER1,first,1.0,0,0,-1,ER1,1,mfa_textgrid_phone
0.430000,0.520000,S,S,first,1.0,0,0,-1,S,2,mfa_textgrid_phone
0.520000,0.620000,T,T,first,1.0,0,0,-1,T,3,mfa_textgrid_phone
0.620000,0.670000,B,B,breathe,1.0,1,0,-1,B,0,mfa_textgrid_phone
0.670000,0.730000,R,R,breathe,1.0,1,0,-1,R,1,mfa_textgrid_phone
0.730000,0.960000,IY1,IY1,breathe,1.0,1,0,-1,IY1,2,mfa_textgrid_phone
0.960000,1.030000,DH,DH,breathe,1.0,1,0,-1,DH,3,mfa_textgrid_phone
1.370000,1.450000,DH,DH,then,1.0,2,1,-1,DH,0,mfa_textgrid_phone
1.450000,1.530000,EH1,EH1,then,1.0,2,1,-1,EH1,1,mfa_textgrid_phone
1.530000,1.610000,N,N,then,1.0,2,1,-1,N,2,mfa_textgrid_phone
1.610000,1.730000,F,F,focus,1.0,3,1,-1,F,0,mfa_textgrid_phone
1.730000,1.850000,OW1,OW1,focus,1.0,3,1,-1,OW1,1,mfa_textgrid_phone
1.850000,1.930000,K,K,focus,1.0,3,1,-1,K,2,mfa_textgrid_phone
1.930000,2.060000,IH0,IH0,focus,1.0,3,1,-1,IH0,3,mfa_textgrid_phone
2.060000,2.280000,S,S,focus,1.0,3,1,-1,S,4,mfa_textgrid_phone
2.490000,2.560000,DH,DH,then,1.0,4,2,-1,DH,0,mfa_textgrid_phone
2.560000,2.650000,EH1,EH1,then,1.0,4,2,-1,EH1,1,mfa_textgrid_phone
2.650000,2.730000,N,N,then,1.0,4,2,-1,N,2,mfa_textgrid_phone
2.730000,2.840000,S,S,speak,1.0,5,2,-1,S,0,mfa_textgrid_phone
2.840000,2.910000,P,P,speak,1.0,5,2,-1,P,1,mfa_textgrid_phone
2.910000,3.070000,IY1,IY1,speak,1.0,5,2,-1,IY1,2,mfa_textgrid_phone
3.070000,3.200000,K,K,speak,1.0,5,2,-1,K,3,mfa_textgrid_phone
