word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,we've,1,got,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,got,2,kettle,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,kettle,3,cooked,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,cooked,4,ones,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,ones,5,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,and,6,some,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,some,7,seasoned,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,seasoned,8,ones,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,ones,9,which,.,.,region_break,1,hard_punctuation_with_lull,0.180000,0.180000,0.180000,0.180000,0,1
9,which,10,do,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,do,11,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,you,12,like,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
