ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,20_FV,finland,0,0,0.0288416,0.502807,0.47,0.535615,1,0.102807,0.12,1.1375
1,1,07_Aa,finland,0,0,0.139401,0.628569,0.557486,0.699652,0.86,0.108569,0.12,1.1375
2,2,22_MBP,boasts,1,0,0.258555,0.764106,0.736606,0.791606,1,0.0841064,0.12,1.1375
3,3,07_Aa,boasts,1,0,0.345954,0.863523,0.809672,0.917373,0.86,0.103523,0.12,1.1375
4,4,24_Tongue_Th,the,2,0,0.442093,0.972881,0.945381,1.00038,0.42,0.0928805,0.12,1.1375
5,5,06_Eh,the,2,0,0.503709,1.04297,1.01547,1.07047,0.74,0.082969,0.12,1.1375
6,6,10_Or,northernmost,3,0,0.594495,1.14624,1.09404,1.19843,0.68,0.106238,0.12,1.1375
7,7,24_Tongue_Th,northernmost,3,0,0.649119,1.20837,1.16364,1.25311,0.42,0.0883729,0.12,1.1375
8,8,06_Eh,northernmost,3,0,0.743619,1.31587,1.22837,1.40337,0.74,0.115867,0.12,1.1375
9,9,22_MBP,northernmost,3,0,0.78568,1.36371,1.31897,1.40845,1,0.083711,0.12,1.1375
10,10,05_Ay,railway,4,0,0.949943,1.55056,1.51228,1.58884,0.84,0.11056,0.12,1.1375
11,11,03_Ee,railway,4,0,1.02067,1.63102,1.55993,1.7021,0.86,0.111017,0.12,1.1375
12,12,03_Ee,railway,4,0,1.08728,1.70679,1.66304,1.75053,0.86,0.106786,0.12,1.1375
13,13,07_Aa,station,5,0,1.20746,1.84348,1.80521,1.88176,0.86,0.0834837,0.12,1.1375
14,14,07_Aa,station,5,0,1.26102,1.90441,1.83333,1.97549,0.86,0.104412,0.12,1.1375
15,15,04_Ih,station,5,0,1.2933,1.94112,1.89738,1.98487,0.72,0.101125,0.12,1.1375
16,16,04_Ih,in,6,0,1.438,2.22583,2.19739,2.25428,0.22,0.105829,0.12,1.27639
17,17,24_Tongue_Th,the,7,0,1.51273,2.44056,2.41306,2.46806,0.42,0.106931,0.12,1.35292
18,18,06_Eh,the,7,0,1.57435,2.56717,2.53365,2.60069,0.74,0.100559,0.12,1.42045
19,19,12_Ww-Oo-,world,8,0,1.64965,2.78248,2.73784,2.82712,1,0.102571,0.12,1.5323
20,20,09_Oh,world,8,0,1.72977,2.92248,2.84722,2.99774,0.82,0.0824842,0.12,1.5897
