PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.0166667,0,22_MBP,maybe,0.0521992,0.99459,1
0.0333333,0,22_MBP,maybe,0.0521992,1,1
0.05,0,22_MBP,maybe,0.0521992,1,1
0.0666667,0,22_MBP,maybe,0.0521992,1,1
0.0833333,0,22_MBP,maybe,0.0521992,1,1
0.0833333,1,05_Ay,maybe,0.14705,0.029207,0.84
0.1,0,22_MBP,maybe,0.0521992,0.930788,1
0.1,1,05_Ay,maybe,0.14705,0.400452,0.84
0.116667,0,22_MBP,maybe,0.0521992,0.551694,1
0.116667,1,05_Ay,maybe,0.14705,0.749453,0.84
0.116667,2,22_MBP,maybe,0.171267,0.022717,1
0.133333,0,22_MBP,maybe,0.0521992,0.12482,1
0.133333,1,05_Ay,maybe,0.14705,0.360108,0.84
0.133333,2,22_MBP,maybe,0.171267,0.985,1
0.15,1,05_Ay,maybe,0.14705,0.3528,0.84
0.15,2,22_MBP,maybe,0.171267,1,1
0.166667,1,05_Ay,maybe,0.14705,0.335664,0.84
0.166667,2,22_MBP,maybe,0.171267,1,1
0.183333,1,05_Ay,maybe,0.14705,0.0392618,0.84
0.183333,2,22_MBP,maybe,0.171267,1,1
0.2,2,22_MBP,maybe,0.171267,1,1
0.216667,2,22_MBP,maybe,0.171267,0.960904,1
0.233333,2,22_MBP,maybe,0.171267,0.638099,1
0.25,2,22_MBP,maybe,0.171267,0.193712,1
0.266667,2,22_MBP,maybe,0.171267,0.00304306,1
0.316667,3,11_Oo,you,0.344825,0.587201,1
0.333333,3,11_Oo,you,0.344825,1,1
0.35,3,11_Oo,you,0.344825,1,1
0.366667,3,11_Oo,you,0.344825,0.999981,1
0.383333,3,11_Oo,you,0.344825,0.98418,1
0.4,3,11_Oo,you,0.344825,0.910377,1
0.416667,3,11_Oo,you,0.344825,0.767462,1
0.433333,3,11_Oo,you,0.344825,0.574169,1
0.45,3,11_Oo,you,0.344825,0.42,1
0.466667,3,11_Oo,you,0.344825,0.42,1
0.483334,3,11_Oo,you,0.344825,0.0608788,1
0.5,3,11_Oo,you,0.344825,0.00671482,1
0.5,4,09_Oh,could,0.517898,0.761456,0.82
0.516667,4,09_Oh,could,0.517898,0.82,0.82
0.533333,4,09_Oh,could,0.517898,0.819895,0.82
0.533333,5,12_Ww-Oo-,work,0.607179,0.0121214,1
0.55,4,09_Oh,could,0.517898,0.688247,0.82
0.55,5,12_Ww-Oo-,work,0.607179,0.296268,1
0.566667,4,09_Oh,could,0.517898,0.29979,0.82
0.566667,5,12_Ww-Oo-,work,0.607179,0.783371,1
0.583333,4,09_Oh,could,0.517898,0.022949,0.82
0.583333,5,12_Ww-Oo-,work,0.607179,0.997695,1
0.6,5,12_Ww-Oo-,work,0.607179,1,1
0.616667,5,12_Ww-Oo-,work,0.607179,1,1
0.633333,5,12_Ww-Oo-,work,0.607179,0.990963,1
0.633333,6,09_Oh,work,0.695975,0.0440575,0.82
0.65,5,12_Ww-Oo-,work,0.607179,0.719914,1
0.65,6,09_Oh,work,0.695975,0.364668,0.82
0.666667,5,12_Ww-Oo-,work,0.607179,0.229034,1
0.666667,6,09_Oh,work,0.695975,0.732034,0.82
0.683333,5,12_Ww-Oo-,work,0.607179,0.0030809,1
0.683333,6,09_Oh,work,0.695975,0.82,0.82
0.7,6,09_Oh,work,0.695975,0.82,0.82
0.716667,6,09_Oh,work,0.695975,0.819557,0.82
0.733333,6,09_Oh,work,0.695975,0.803829,0.82
0.75,6,09_Oh,work,0.695975,0.75101,0.82
0.766667,6,09_Oh,work,0.695975,0.655947,0.82
0.783333,6,09_Oh,work,0.695975,0.527009,0.82
0.8,6,09_Oh,work,0.695975,0.381272,0.82
0.816667,6,09_Oh,work,0.695975,0.3444,0.82
0.833333,6,09_Oh,work,0.695975,0.3444,0.82
0.85,6,09_Oh,work,0.695975,0.0433264,0.82
0.866666,6,09_Oh,work,0.695975,0.00647121,0.82
0.866666,7,06_Eh,here,0.897786,0.000803484,0.74
0.883333,7,06_Eh,here,0.897786,0.739887,0.74
0.9,7,06_Eh,here,0.897786,0.74,0.74
0.916666,7,06_Eh,here,0.897786,0.739427,0.74
0.933333,7,06_Eh,here,0.897786,0.701344,0.74
0.95,7,06_Eh,here,0.897786,0.575975,0.74
0.966666,7,06_Eh,here,0.897786,0.383868,0.74
0.983333,7,06_Eh,here,0.897786,0.187067,0.74
1,7,06_Eh,here,0.897786,0.0502232,0.74
1.01667,7,06_Eh,here,0.897786,0.00172438,0.74
1.21667,8,12_Ww-Oo-,we,1.24476,0.594243,1
1.23333,8,12_Ww-Oo-,we,1.24476,1,1
1.25,8,12_Ww-Oo-,we,1.24476,1,1
1.26667,8,12_Ww-Oo-,we,1.24476,0.99909,1
1.26667,9,03_Ee,we,1.30578,0.265253,0.86
1.28333,8,12_Ww-Oo-,we,1.24476,0.59741,1
1.28333,9,03_Ee,we,1.30578,0.807768,0.86
1.3,8,12_Ww-Oo-,we,1.24476,0.0269619,1
1.3,9,03_Ee,we,1.30578,0.86,0.86
1.31667,9,03_Ee,we,1.30578,0.86,0.86
1.33333,9,03_Ee,we,1.30578,0.858669,0.86
1.35,9,03_Ee,we,1.30578,0.846758,0.86
1.36667,9,03_Ee,we,1.30578,0.815884,0.86
1.38333,9,03_Ee,we,1.30578,0.762613,0.86
1.4,9,03_Ee,we,1.30578,0.687582,0.86
1.41667,9,03_Ee,we,1.30578,0.594607,0.86
1.43333,9,03_Ee,we,1.30578,0.489785,0.86
1.45,9,03_Ee,we,1.30578,0.380599,0.86
1.46667,9,03_Ee,we,1.30578,0.3612,0.86
1.48333,9,03_Ee,we,1.30578,0.3612,0.86
1.5,9,03_Ee,we,1.30578,0.3612,0.86
1.51667,9,03_Ee,we,1.30578,0.048226,0.86
1.53333,9,03_Ee,we,1.30578,0.0152866,0.86
1.55,9,03_Ee,we,1.30578,0.00184039,0.86
1.56667,10,09_Oh,could,1.59109,0.290661,0.82
1.58333,10,09_Oh,could,1.59109,0.82,0.82
1.6,10,09_Oh,could,1.59109,0.82,0.82
1.61667,10,09_Oh,could,1.59109,0.816541,0.82
1.63333,10,09_Oh,could,1.59109,0.778312,0.82
1.65,10,09_Oh,could,1.59109,0.683213,0.82
1.66667,10,09_Oh,could,1.59109,0.537936,0.82
1.68333,10,09_Oh,could,1.59109,0.367735,0.82
1.7,10,09_Oh,could,1.59109,0.3444,0.82
1.71667,10,09_Oh,could,1.59109,0.0829206,0.82
1.73333,10,09_Oh,could,1.59109,0.0164274,0.82
1.73333,11,18_Uh,use,1.76355,0.00563823,0.68
1.75,11,18_Uh,use,1.76355,0.68,0.68
1.76667,11,18_Uh,use,1.76355,0.68,0.68
1.78333,11,18_Uh,use,1.76355,0.677223,0.68
1.8,11,18_Uh,use,1.76355,0.569293,0.68
1.8,12,06_Eh,use,1.87366,0.044683,0.74
1.81667,11,18_Uh,use,1.76355,0.311493,0.68
1.81667,12,06_Eh,use,1.87366,0.268504,0.74
1.83333,11,18_Uh,use,1.76355,0.0740343,0.68
1.83333,12,06_Eh,use,1.87366,0.564091,0.74
1.85,12,06_Eh,use,1.87366,0.727019,0.74
1.86667,12,06_Eh,use,1.87366,0.74,0.74
1.88333,12,06_Eh,use,1.87366,0.74,0.74
1.88333,13,06_Eh,use,1.94115,0.000639806,0.74
1.9,12,06_Eh,use,1.87366,0.64794,0.74
1.9,13,06_Eh,use,1.94115,0.245763,0.74
1.91667,12,06_Eh,use,1.87366,0.195119,0.74
1.91667,13,06_Eh,use,1.94115,0.679291,0.74
1.93333,13,06_Eh,use,1.94115,0.74,0.74
1.95,13,06_Eh,use,1.94115,0.74,0.74
1.96667,13,06_Eh,use,1.94115,0.726273,0.74
1.98333,13,06_Eh,use,1.94115,0.596763,0.74
1.98333,14,07_Aa,an,2.06982,0.0330103,0.86
2,13,06_Eh,use,1.94115,0.352512,0.74
2,14,07_Aa,an,2.06982,0.218552,0.86
2.01667,13,06_Eh,use,1.94115,0.117674,0.74
2.01667,14,07_Aa,an,2.06982,0.514041,0.86
2.03333,13,06_Eh,use,1.94115,0.00755878,0.74
2.03333,14,07_Aa,an,2.06982,0.764492,0.86
2.05,14,07_Aa,an,2.06982,0.857713,0.86
2.06667,14,07_Aa,an,2.06982,0.86,0.86
2.08333,14,07_Aa,an,2.06982,0.86,0.86
2.1,14,07_Aa,an,2.06982,0.750489,0.86
2.1,15,06_Eh,extra,2.15749,0.093454,0.74
2.11667,14,07_Aa,an,2.06982,0.348393,0.86
2.11667,15,06_Eh,extra,2.15749,0.439002,0.74
2.13333,14,07_Aa,an,2.06982,0.0319336,0.86
2.13333,15,06_Eh,extra,2.15749,0.712127,0.74
2.15,15,06_Eh,extra,2.15749,0.74,0.74
2.16667,15,06_Eh,extra,2.15749,0.74,0.74
2.18333,15,06_Eh,extra,2.15749,0.724908,0.74
2.2,15,06_Eh,extra,2.15749,0.590594,0.74
2.2,16,07_Aa,extra,2.28535,0.0372196,0.86
2.21667,15,06_Eh,extra,2.15749,0.342852,0.74
2.21667,16,07_Aa,extra,2.28535,0.231067,0.86
2.23333,15,06_Eh,extra,2.15749,0.109887,0.74
2.23333,16,07_Aa,extra,2.28535,0.530056,0.86
2.25,15,06_Eh,extra,2.15749,0.00581817,0.74
2.25,16,07_Aa,extra,2.28535,0.774908,0.86
2.26667,16,07_Aa,extra,2.28535,0.858758,0.86
2.28333,16,07_Aa,extra,2.28535,0.86,0.86
2.3,16,07_Aa,extra,2.28535,0.859989,0.86
2.31667,16,07_Aa,extra,2.28535,0.722647,0.86
2.31667,17,07_Aa,extra,2.37094,0.14945,0.86
2.33333,16,07_Aa,extra,2.28535,0.297352,0.86
2.33333,17,07_Aa,extra,2.37094,0.578558,0.86
2.35,16,07_Aa,extra,2.28535,0.0153367,0.86
2.35,17,07_Aa,extra,2.37094,0.847892,0.86
2.36667,17,07_Aa,extra,2.37094,0.86,0.86
2.38333,17,07_Aa,extra,2.37094,0.86,0.86
2.4,17,07_Aa,extra,2.37094,0.838227,0.86
2.41667,17,07_Aa,extra,2.37094,0.707751,0.86
2.43333,17,07_Aa,extra,2.37094,0.472836,0.86
2.43333,18,07_Aa,hand,2.52127,0.040143,0.94
2.45,17,07_Aa,extra,2.37094,0.22069,0.86
2.45,18,07_Aa,hand,2.52127,0.241319,0.94
2.46667,17,07_Aa,extra,2.37094,0.0501661,0.86
2.46667,18,07_Aa,hand,2.52127,0.555512,0.94
2.48333,18,07_Aa,hand,2.52127,0.826174,0.94
2.5,18,07_Aa,hand,2.52127,0.935622,0.94
2.51666,18,07_Aa,hand,2.52127,0.94,0.94
2.53333,18,07_Aa,hand,2.52127,0.94,0.94
2.55,18,07_Aa,hand,2.52127,0.93728,0.94
2.56666,18,07_Aa,hand,2.52127,0.916769,0.94
2.58333,18,07_Aa,hand,2.52127,0.867059,0.94
2.6,18,07_Aa,hand,2.52127,0.785384,0.94
2.61666,18,07_Aa,hand,2.52127,0.67574,0.94
2.63333,18,07_Aa,hand,2.52127,0.54698,0.94
2.65,18,07_Aa,hand,2.52127,0.410927,0.94
2.66666,18,07_Aa,hand,2.52127,0.3948,0.94
2.68333,18,07_Aa,hand,2.52127,0.3948,0.94
2.7,18,07_Aa,hand,2.52127,0.3948,0.94
2.71666,18,07_Aa,hand,2.52127,0.0280059,0.94
2.73333,18,07_Aa,hand,2.52127,0.00407063,0.94
