EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0236066,0.0590164,0.0684454,0.84,SimpleBudgetV1
1,22_MBP,MBP,prefer,1,0,0.0710656,0.103525,0.144632,1,SimpleBudgetV1
2,06_Eh,EEE,prefer,1,0,0.117049,0.187377,0.252189,0.74,SimpleBudgetV1
3,20_FV,FVS,prefer,1,0,0.136434,0.168893,0.252936,1,SimpleBudgetV1
4,24_Tongue_Th,FVS,the,2,0,0.212705,0.227459,0.364635,0.42,SimpleBudgetV1
5,06_Eh,EEE,the,2,0,0.241475,0.268033,0.42208,0.74,SimpleBudgetV1
6,09_Oh,OOO,color,3,0,0.304426,0.342295,0.535748,0.82,SimpleBudgetV1
7,09_Oh,OOO,color,3,0,0.326066,0.396393,0.59849,0.82,SimpleBudgetV1
8,10_Or,OOO,color,3,0,0.35582,0.399098,0.625379,0.72,SimpleBudgetV1
9,09_Oh,OOO,of,4,0,0.448279,0.473361,0.763492,0.82,SimpleBudgetV1
10,20_FV,FVS,of,4,0,0.464508,0.482213,0.78427,1,SimpleBudgetV1
11,07_Aa,AAA,a,5,0,0.522049,0.547131,0.885716,0.86,SimpleBudgetV1
12,12_Ww-Oo-,WUH,well,6,0,0.562951,0.604918,0.96747,1,SimpleBudgetV1
13,06_Eh,EEE,well,6,0,0.607541,0.675738,1.06308,0.74,SimpleBudgetV1
14,09_Oh,OOO,stocked,7,0,0.726089,0.763958,1.23436,0.82,SimpleBudgetV1
15,06_Eh,EEE,stocked,7,0,0.74,0.810328,1.2843,0.74,SimpleBudgetV1
16,22_MBP,MBP,bodega,8,0,0.825246,0.865574,1.40069,1,SimpleBudgetV1
17,09_Oh,OOO,bodega,8,0,0.858852,0.905902,1.46193,0.82,SimpleBudgetV1
18,05_Ay,EEE,bodega,8,0,0.910943,0.94791,1.53989,0.84,SimpleBudgetV1
19,07_Aa,AAA,bodega,8,0,0.944549,0.994959,1.6067,0.86,SimpleBudgetV1
